,"This is a citation overview for a set of 159 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 36 (Of the 159 documents considered for the h-Index, 36 have been cited at least 36 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,3431,377,410,787,267,4485
2009,"The effect of WNT5B IVS3C > G on the susceptibility to type 2 diabetes in UK Caucasian subjects","Salpea K.D., Gable D.R., Cooper J.A., Stephens J.W., Hurel S.J., Ireland H.A., Feher M.D., Godsland I.F., Humphries S.E.",09394753,"Nutrition, Metabolism and Cardiovascular Diseases",19, 2,0,0,0,0,0,0
2008,"Coronary calcium measurement improves prediction of cardiovascular events in asymptomatic patients with type 2 diabetes: The PREDICT study","Elkeles R.S., Godsland I.F., Feher M.D., Rubens M.B., Roughton M., Nugara F., Humphries S.E., Richmond W., Flather M.D.",0195668X,"European Heart Journal",29, 18,0,0,1,1,6,7
2008,"Co-associations between insulin sensitivity and measures of liver function, subclinical inflammation, and hematology","Godsland I.F., Johnston D.G.",00260495,"Metabolism: Clinical and Experimental",57, 9,0,0,0,0,1,1
2008,"Procoagulant activities of plasma factor VIIc and factor Xc are positively and independently associated with concentrations of the high-density lipoprotein apolipoprotein, apo A-II","Atta M., Crook D., Shafique F., Johnston D.G., Godsland I.F.",03406245,"Thrombosis and Haemostasis",100, 3,0,0,0,0,0,0
2008,"Early hormonal data from a multicentre phase II trial using transdermal oestrogen patches as first-line hormonal therapy in patients with locally advanced or metastatic prostate cancer","Langley R.E., Dearnaley D., Parmar M., Abel P.D., Godsland I.F., Kynaston H., Clarke N.W., Rosen S.D., Morgan R.C., Pollock P., Kockelbergh R., Lalani E.-N.",14644096,"BJU International",102, 4,0,0,0,0,0,0
2008,"Lipoprotein separation in a novel iodixanol density gradient, for composition, density, and phenotype analysis","Yee M.S., Pavitt D.V., Tan T., Venkatesan S., Godsland I.F., Richmond W., Johnston D.G.",00222275,"Journal of Lipid Research",49, 6,0,0,0,0,2,2
2008,"The progress of coronary heart disease in Type 2 diabetes as measured by coronary calcium score from electron beam computed tomography (EBCT): The PREDICT study","Elkeles R.S., Godsland I.F., Rubens M.B., Feher M.D., Nugara F., Flather M.D.",00219150,"Atherosclerosis",197, 2,0,0,2,2,3,5
2007,"Long-term changes and variability in diabetes risk factors prior to the development of impaired glucose homeostasis","Laspa E., Christen A., Efstathiadou Z., Johnston D.G., Godsland I.F.",07423071,"Diabetic Medicine",24, 11,0,0,1,1,1,2
2007,"Rate of change and instability in body mass index, insulin resistance, and lipid metabolism as predictors of atherosclerotic vascular disease","Christen A., Efstathiadou Z., Laspa E., Johnston D.G., Godsland I.F.",0021972X,"Journal of Clinical Endocrinology and Metabolism",92, 10,0,0,2,2,0,2
2007,"Mechanisms of Disease: Lessons from ethnicity in the role of triglyceride metabolism in ischemic heart disease","Godsland I.F., Johnston D.G., Chaturvedi N.",17458366,"Nature Clinical Practice Endocrinology and Metabolism",3, 7,0,1,2,3,1,4
2007,"Gender differences in the relationship between leptin, insulin resistance and the autonomic nervous system","Flanagan D.E., Vaile J.C., Petley G.W., Phillips D.I., Godsland I.F., Owens P., Moore V.M., Cockington R.A., Robinson J.S.",01670115,"Regulatory Peptides",140, 1-2,0,3,5,8,3,11
2007,"Early metabolic defects following gestational diabetes in three ethnic groups of anti-GAD antibodies negative women with normal fasting glucose.","Kousta E., Lawrence N.J., Godsland I.F., Penny A., Anyaoku V., Millauer B.A., Robinson S., Johnston D.G., McCarthy M.I.",11093099,"Hormones (Athens, Greece)",6, 2,0,0,0,0,0,0
2006,"Common variants in the TCF7L2 gene and predisposition to type 2 diabetes in UK European Whites, Indian Asians and Afro-Caribbean men and women.","Humphries S.E., Cappuccio F.P., Elkeles R., Godsland I., Miller G.J., Talmud P.J., Gable D., Cooper J.A., Ireland H., Stephens J.W., Hurel S.J., Li K.W., Palmen J., Miller M.A.",09462716,"Journal of molecular medicine (Berlin, Germany)",84, 12,0,2,8,10,3,13
2006,"Common variants in the TCF7L2 gene and predisposition to type 2 diabetes in UK European Whites, Indian Asians and Afro-Caribbean men and women","Humphries S.E., Cappuccio F.P., Elkeles R., Godsland I., Miller G.J., Talmud P.J., Gable D., Cooper J.A., Ireland H., Stephens J.W., Hurel S.J., Li K.W., Palmen J., Miller M.A.",09462716,"Journal of Molecular Medicine",84, 12,0,26,11,37,4,41
2006,"Coronary calcification, homocysteine, C-reactive protein and the metabolic syndrome in Type 2 diabetes: The Prospective Evaluation of Diabetic Ischaemic Heart Disease by Coronary Tomography (PREDICT) Study","Godsland I.F., Flather M.D., Elkeles R.S., Feher M.D., Nugara F., Rubens M.B., Richmond W., Khan M., Donovan J., Anyaoku V.",07423071,"Diabetic Medicine",23, 11,0,2,6,8,1,9
2006,"Impaired insulin secretion after prenatal exposure to the Dutch famine","De Rooij S.R., Painter R.C., Phillips D.I.W., Osmond C., Michels R.P.J., Godsland I.F., Bossuyt P.M.M., Bleker O.P., Roseboom T.J.",01495992,"Diabetes Care",29, 8,1,1,6,7,0,8
2006,"Evaluation of nonlinear regression approaches to estimation of insulin sensitivity by the minimal model with reference to Bayesian hierarchical analysis","Godsland I.F., Agbaje O.F., Hovorka R.",01931849,"American Journal of Physiology - Endocrinology and Metabolism",291, 1,0,1,1,2,2,4
2006,"Gender differences in the insulin-like growth factor axis response to a glucose load","Flanagan D.E., Holt R.I.G., Owens P.C., Cockington R.J., Moore V.M., Robinson J.S., Godsland I.F., Phillips D.I.W.",17481708,"Acta Physiologica",187, 3,0,1,2,3,2,5
2006,"The impact of ethnicity on glucose regulation and the metabolic syndrome following gestational diabetes","Kousta E., Millauer B.A., Cela E., Robinson S., McCarthy M.I., Johnston D.G., Efstathiadou Z., Lawrence N.J., Jeffs J.A.R., Godsland I.F., Barrett S.C., Dore C.J., Penny A., Anyaoku V.",0012186X,"Diabetologia",49, 1,0,0,3,3,4,7
2006,"Less than 50% of variation in HDL cholesterol between and within individuals, is explained by established predictors","Jeffs J.A.R., Godsland I.F., Johnston D.G.",00219150,"Atherosclerosis",184, 1,0,2,1,3,0,3
2005,"Oestrogens and insulin secretion","Godsland I.F.",0012186X,"Diabetologia",48, 11,3,6,12,18,11,32
2005,"To: Godsland IF, Jeffs JA, Johnston DG (2004) Loss of beta cell function as fasting glucose increases in the non-diabetic range. Diabetologia 47:1157-1166 [2] (multiple letters)","Abdul-Ghani M.A., DeFronzo R.A., Godsland I.F., Johnston D.G.",0012186X,"Diabetologia",48, 10,0,0,0,0,0,0
2005,"Impaired insulin sensitivity as an independent risk factor for mortality in patients with stable chronic heart failure","Doehner W., Anker S.D., Rauchhaus M., Ponikowski P., Godsland I.F., Von Haehling S., Okonko D.O., Leyva F., Proudler A.J., Coats A.J.S.",07351097,"Journal of the American College of Cardiology",46, 6,12,10,16,26,11,49
2005,"Metabolic syndrome and coronary heart disease in South Asians, African-Caribbeans and white Europeans: A UK population-based cross-sectional study","Tillin T., Forouhi N., Johnston D.G., McKeigue P.M., Chaturvedi N., Godsland I.F.",0012186X,"Diabetologia",48, 4,12,16,21,37,3,52
2005,"Optimizing insulin sensitivity assessment using the minimal model in chronic heart failure","Doehner W., Anker S.D., Godsland I.F.",00185043,"Hormone and Metabolic Research",37, 2,1,1,1,2,1,4
2005,"Hemostatic risk factors and insulin sensitivity, regional body fat distribution, and the metabolic syndrome","Godsland I.F., Crook D., Proudler A.J., Stevenson J.C.",0021972X,"Journal of Clinical Endocrinology and Metabolism",90, 1,11,6,6,12,5,28
2004,"Inflammation markers and erythrocyte sedimentation rate but not metabolic syndrome factor score predict coronary heart disease in high socioeconomic class males: The HDDRISC study","Godsland I.F., Bruce R., Jeffs J.A.R., Leyva F., Walton C., Stevenson J.C.",01675273,"International Journal of Cardiology",97, 3,1,4,1,5,1,7
2004,"The association of coronary calcium score and conventional cardiovascular risk factors in Type 2 diabetic subjects asymptomatic for coronary heart disease (the PREDICT Study)","Elkeles R.S., Feher M.D., Flather M.D., Godsland I.F., Nugara F., Richmond W., Rubens M.B., Wang D.",07423071,"Diabetic Medicine",21, 10,12,5,5,10,3,25
2004,"Loss of beta cell function as fasting glucose increases in the non-diabetic range","Godsland I.F., Jeffs J.A.R., Johnston D.G.",0012186X,"Diabetologia",47, 7,17,6,6,12,5,34
