,"Author: Webster, JOANNE P.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 17 (Of the 64 documents considered for the h-Index, 17 have been cited at least 17 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,708,199,204,403,153,1264
2009,"Contrasting reservoirs for Schistosoma japonicum between marshland and hilly regions in Anhui, China - a two-year longitudinal parasitological survey","LU D.-B., WANG T.-P., RUDGE J.W., DONNELLY C.A., FANG G.-R., WEBSTER J.P.",00311820,"Parasitology",, ,0,0,0,0,0,0
2009,"Genetic diversity of schistosomes and snails: implications for control","ROLLINSON D., WEBSTER J.P., WEBSTER B., NYAKAANA S., JORGENSEN A., STOTHARD J.R.",00311820,"Parasitology",, ,0,0,0,0,0,0
2009,"Evolution in a multi-host parasite: Chronobiological circadian rhythm and population genetics of Schistosoma japonicum cercariae indicates contrasting definitive host reservoirs by habitat","Lu D.-B., Wang T.-P., Rudge J.W., Donnelly C.A., Fang G.-R., Webster J.P.",00207519,"International Journal for Parasitology",, ,0,0,0,0,0,0
2009,"Natural history of host-parasite interactions. Preface.","Webster J.P.",0065308X,"Advances in parasitology",68, ,0,0,0,0,0,0
2009,"Parasite genetic differentiation by habitat type and host species: Molecular epidemiology of Schistosoma japonicum in hilly and marshland areas of Anhui Province, China","Rudge J.W., Lu D.-B., Fang G.-R., Wang T.-P., Basanez M.-G., Webster J.P.",09621083,"Molecular Ecology",18, 10,0,0,0,0,0,0
2009,"Preface","Webster J.P.",0065308X,"Advances in Parasitology",68, ,0,0,0,0,0,0
2009,"Sensitivities and specificities of diagnostic tests and infection prevalence of Schistosoma haematobium estimated from data on adults in villages northwest of Accra, Ghana","Koukounari A., Webster J.P., Donnelly C.A., Bray B.C., Naples J., Bosompem K., Shiff C.",00029637,"American Journal of Tropical Medicine and Hygiene",80, 3,0,0,0,0,0,0
2008,"Simultaneous infection of Schistosoma mansoni and S. rodhaini in Biomphalaria glabrata: Impact on chronobiology and cercarial behaviour","Norton A., Rollinson D., Richards L., Webster J.",17563305,"Parasites and Vectors",1, 1,0,0,0,0,0,0
2008,"Two-year impact of single praziquantel treatment on infection in the national control programme on schistosomiasis in Burkina Faso","Toure S., Fenwick A., Zhang Y., Bosque-Oliva E., Ky C., Ouedraogo A., Koukounari A., Gabrielli A.F., Sellin B., Webster J.P.",00429686,"Bulletin of the World Health Organization",86, 10,0,0,1,1,1,2
2008,"Specificity of the Toxoplasma gondii-altered behaviour to definitive versus non-definitive host predation risk","Lamberton P.H.L., Donnelly C.A., Webster J.P.",00311820,"Parasitology",135, 10,0,0,0,0,2,2
2008,"Isolation and characterization of the first polymorphic microsatellite markers for Schistosoma haematobium and their application in multiplex reactions of larval stages","Golan R., Gower C.M., Emery A.M., Rollinson D., Webster J.P.",1755098X,"Molecular Ecology Resources",8, 3,0,0,0,0,0,0
2008,"Inter-specific parasite competition: Mixed infections of Schistosoma mansoni and S. rodhaini in the definitive host","Norton A.J., Webster J.P., Kane R.A., Rollinson D.",00311820,"Parasitology",135, 4,0,0,2,2,0,2
2007,"Parasitological impact of 2-year preventive chemotherapy on schistosomiasis and soil-transmitted helminthiasis in Uganda","Zhang Y., Koukounari A., Kabatereine N., Fleming F., Kazibwe F., Tukahebwa E., Stothard J.R., Webster J.P., Fenwick A.",17417015,"BMC Medicine",5, ,0,0,1,1,2,3
2007,"The effect of Toxoplasma gondii on animal behavior: Playing cat and mouse","Webster J.P.",05867614,"Schizophrenia Bulletin",33, 3,0,3,3,6,3,9
