,"Author: Beckmann, Christian F.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 14 (Of the 47 documents considered for the h-Index, 14 have been cited at least 14 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,296,368,593,961,563,1820
2009,"Correspondence of the brain's functional architecture during activation and rest","Smith S.M., Laird A.R., Beckmann C.F., Fox P.T., Miller K.L., Glahn D.C., Fox P.M., Mackay C.E., Filippini N., Watkins K.E., Toro R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",106, 31,0,0,0,0,0,0
2009,"Background MR gradient noise and non-auditory BOLD activations: A data-driven perspective","Haller S., Homola G.A., Scheffler K., Beckmann C.F., Bartsch A.J.",00068993,"Brain Research",1282, ,0,0,0,0,0,0
2009,"Distinct cerebellar contributions to intrinsic connectivity networks","Habas C., Kamdar N., Nguyen D., Prater K., Beckmann C.F., Menon V., Greicius M.D.",02706474,"Journal of Neuroscience",29, 26,0,0,0,0,0,0
2009,"Erratum to ""Bayesian deconvolution of fMRI data using bilinear dynamical systems"" [NeuroImage 42 (2008) 1381-1396] (DOI:10.1016/j.neuroimage.2008.05.052)","Beckmann C.",10538119,"NeuroImage",46, 1,0,0,0,0,0,0
2009,"Regional Atrophy of Transcallosal Prefrontal Connections in Cognitively Normal APOE ?4 Carriers","Filippini N., Benussi L., Binetti G., Frisoni G.B., Zarei M., Beckmann C.F., Galluzzi S., Borsci G., Testa C., Bonetti M., Beltramello A., Ghidoni R.",10531807,"Journal of Magnetic Resonance Imaging",29, 5,0,0,0,0,0,0
2009,"Distinct patterns of brain activity in young carriers of the APOE-?4 allele","Filippini N., MacIntosh B.J., Hough M.G., Goodwin G.M., Frisoni G.B., Smith S.M., Matthews P.M., Beckmann C.F., Mackay C.E.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",106, 17,0,0,0,0,3,3
2009,"Short-term adaptation to a simple motor task: A physiological process preserved in multiple sclerosis","Mancini L., Fazekas F., Filippi M., Gass A., Hirsch J.G., Johansen-Berg H., Kappos L., Korteweg T., Manson S.C., Marino S., Matthews P.M., Ciccarelli O., Montalban X., Palace J., Polman C., Rocca M., Ropele S., Rovira A., Wegner C., Friston K., Thompson A., Yousry T., Manfredonia F., Thornton J.S., Agosta F., Barkhof F., Beckmann C., De Stefano N., Enzinger C.",10538119,"NeuroImage",45, 2,0,0,0,0,0,0
2009,"Regional white matter integrity differentiates between vascular dementia and Alzheimer disease","Zarei M., Damoiseaux J.S., Morgese C., Beckmann C.F., Smith S.M., Matthews P.M., Scheltens P., Rombouts S.A.R.B., Barkhof F.",00392499,"Stroke",40, 3,0,0,0,0,1,1
2009,"Bayesian analysis of neuroimaging data in FSL.","Woolrich M.W., Jbabdi S., Patenaude B., Chappell M., Makni S., Behrens T., Beckmann C., Jenkinson M., Smith S.M.",10959572,"NeuroImage",45, 1,0,0,0,0,1,1
