,"Author: Bello, Fernando",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 10 (Of the 58 documents considered for the h-Index, 10 have been cited at least 10 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,123,71,81,152,58,333
2009,"Real-time guidewire simulation in complex vascular models","Luboz V., Blazewski R., Gould D., Bello F.",01782789,"Visual Computer",25, 9,0,0,0,0,0,0
2009,"Comparison and evaluation of methods for liver segmentation from CT datasets","Heimann T., Bekes G., Bello F., Binnig G., Bischof H., Bornik A., Cashman P.M.M., Chi Y., Cordova A., Dawant B.M., Fidrich M., Van Ginneken B., Furst J.D., Furukawa D., Grenacher L., Hornegger J., Kainmuller D., Kitney R.I., Kobatake H., Lamecker H., Lange T., Lee J., Styner M.A., Lennon B., Li R., Li S., Meinzer H.-P., Nemeth G., Raicu D.S., Rau A.-M., Van Rikxoort E.M., Rousson M., Rusko L., Arzhaeva Y., Saddi K.A., Schmidt G., Seghers D., Shimizu A., Slagmolen P., Sorantin E., Soza G., Susomboon R., Waite J.M., Wimmer A., Aurich V., Wolf I., Bauer C., Beck A., Becker C., Beichel R.",02780062,"IEEE Transactions on Medical Imaging",28, 8,0,0,0,0,0,0
2009,"Haptic simulation of the liver with respiratory motion.","Villard P.F., Jacob M., Gould D., Bello F.",09269630,"Studies in health technology and informatics",142, ,0,0,0,0,0,0
2009,"Developing an immersive ultrasound guided needle puncture simulator.","Vidal F.P., Villard P.F., Holbrey R., John N.W., Bello F., Bulpitt A., Gould D.A.",09269630,"Studies in health technology and informatics",142, ,0,0,0,0,0,0
2009,"Real-time Seldinger technique simulation in complex vascular models","Bello F.",18616410,"International Journal of Computer Assisted Radiology and Surgery",, ,0,0,0,0,0,0
