,"This is a citation overview for a set of 178 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 35 (Of the 178 documents considered for the h-Index, 35 have been cited at least 35 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,3775,596,766,1362,492,5629
2009,"Discrimination Learning, Reversal, and Set-Shifting in First-Episode Schizophrenia: Stability Over Six Years and Specific Associations with Medication Type and Disorganization Syndrome","Leeson V.C., Robbins T.W., Matheson E., Hutton S.B., Ron M.A., Barnes T.R.E., Joyce E.M.",00063223,"Biological Psychiatry",66, 6,0,0,0,0,0,0
2009,"Brain pathology in first-episode psychosis: Magnetization transfer imaging provides additional information to MRI measurements of volume loss","Price G., Cercignani M., Chu E.M., Barnes T.R.E., Barker G.J., Joyce E.M., Ron M.A.",10538119,"NeuroImage",, ,0,0,0,0,0,0
2009,"Impaired conscious and preserved unconscious inhibitory processing in recent onset schizophrenia","Huddy V.C., Aron A.R., Harrison M., Barnes T.R.E., Robbins T.W., Joyce E.M.",00332917,"Psychological Medicine",39, 6,0,0,0,0,2,2
2009,"Dissociation of long-term verbal memory and fronto-executive impairment in first-episode psychosis","Leeson V.C., Robbins T.W., Franklin C., Harrison M., Harrison I., Ron M.A., Barnes T.R.E., Joyce E.M.",00332917,"Psychological Medicine",, ,0,0,0,0,0,0
2009,"Analysis of gene expression in two large schizophrenia cohorts identifies multiple changes associated with nerve terminal function","Maycox P.R., Lennon M., Davies C., Hagan J.J., Scorer C.A., Angelinetta C., Akbar T., Hirsch S., Mortimer A.M., Barnes T.R.E., de Belleroche J., Kelly F., Taylor A., Bates S., Reid J., Logendra R., Barnes M.R., Larminie C., Jones N.",13594184,"Molecular Psychiatry",, ,0,0,0,0,0,0
