,"Author: Harding, Sian E.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 22 (Of the 83 documents considered for the h-Index, 22 have been cited at least 22 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,2426,187,254,441,170,3037
2009,"Loss of T-tubules and other changes to surface topography in ventricular myocytes from failing human and rat heart","Lyon A.R., MacLeod K.T., Zhang Y., Garcia E., Kanda G.K., Lab M.J., Korchev Y.E., Harding S.E., Gorelik J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",106, 16,0,0,0,0,0,0
2009,"Refinement of in vivo surgical procedures for cardiac gene and cell transfer in rats","Kerton A., Harding S.E.",00937355,"Lab Animal",38, 3,0,0,0,0,0,0
2008,"Non-invasive imaging of stem cells by scanning ion conductance microscopy: Future perspective","Gorelik J., Bennett D.C., Lako M., Harding S.E., Stojkovic M., Korchev Y.E., Ali N.N., Sheikh Abdul Kadir S.H., Lab M., Stojkovic P., Armstrong L., Sviderskaya E.V., Negulyaev Y.A., Klenerman D.",19373384,"Tissue Engineering - Part C: Methods",14, 4,0,0,0,0,0,0
2008,"Cardiomyocytes from embryonic stem cells: Towards human therapy","Foldes G., Harding S.E., Ali N.N.",14712598,"Expert Opinion on Biological Therapy",8, 10,0,0,0,0,0,0
2008,"Myocardial tissue engineering","Jawad H., Lyon A.R., Harding S.E., Ali N.N., Boccaccini A.R.",00071420,"British Medical Bulletin",87, 1,0,0,0,0,6,6
2008,"Bone marrow-derived stromal cells home to and remain in the infarcted rat heart but fail to improve function: An in vivo cine-MRI study","Carr C.A., Harding S.E., Watt S.M., Clarke K., Stuckey D.J., Tatton L., Tyler D.J., Hale S.J.M., Sweeney D., Schneider J.E., Martin-Rendon E., Radda G.K.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",295, 2,0,0,1,1,10,11
2008,"The molecular phenotype of human cardiac myosin associated with hypertrophic obstructive cardiomyopathy","Jacques A.M., Watkins H., Esteban M.T., Tsang V.T., McKenna W.J., Marston S.B., Briceno N., Messer A.E., Gallon C.E., Jalilzadeh S., Garcia E., Kikonda-Kanda G., Goddard J., Harding S.E.",00086363,"Cardiovascular Research",79, 3,0,0,3,3,2,5
2008,"?1- and ?2-adrenoceptor responses in cardiomyocytes derived from human embryonic stem cells: Comparison with failing and non-failing adult human heart","Brito-Martins M., Harding S.E., Ali N.N.",00071188,"British Journal of Pharmacology",153, 4,0,0,1,1,1,2
2008,"Biomaterials in cardiac tissue engineering: Ten years of research survey","Chen Q.-Z., Harding S.E., Ali N.N., Lyon A.R., Boccaccini A.R.",0927796X,"Materials Science and Engineering R: Reports",59, 1-6,0,0,1,1,4,5
2008,"Gene therapy: Targeting the myocardium","Lyon A.R., Sato M., Hajjar R.J., Samulski R.J., Harding S.E.",13556037,"Heart",94, 1,0,0,5,5,2,7
2008,"Stress (Takotsubo) cardiomyopathy - A novel pathophysiological hypothesis to explain catecholamine-induced acute myocardial stunning","Lyon A.R., Rees P.S.C., Prasad S., Poole-Wilson P.A., Harding S.E.",17434297,"Nature Clinical Practice Cardiovascular Medicine",5, 1,0,0,10,10,19,29
2008,"Characterisation of a soft elastomer poly(glycerol sebacate) designed to match the mechanical properties of myocardial tissue","Chen Q.-Z., Bismarck A., Hansen U., Junaid S., Tran M.Q., Harding S.E., Ali N.N., Boccaccini A.R.",01429612,"Biomaterials",29, 1,0,0,6,6,3,9
2007,"The potential of cardiac stem cell therapy for heart failure","Lyon A., Harding S.",14714892,"Current Opinion in Pharmacology",7, 2,0,2,2,4,7,11
2007,"The human embryonic stem cell-derived cardiomyocyte as a pharmacological model","Harding S.E., Ali N.N., Brito-Martins M., Gorelik J.",01637258,"Pharmacology and Therapeutics",113, 2,0,2,7,9,3,12
2006,"A novel Z-groove index characterizing myocardial surface structure","Gorelik J., Yang L.Q., Zhang Y., Lab M., Korchev Y., Harding S.E.",00086363,"Cardiovascular Research",72, 3,0,0,2,2,1,3
2006,"Iron particles for noninvasive monitoring of bone marrow stromal cell engraftment into, and isolation of viable engrafted donor cells from, the heart","Stuckey D.J., Harding S.E., Radda G.K., Watt S., Clarke K., Carr C.A., Martin-Rendon E., Tyler D.J., Willmott C., Cassidy P.J., Hale S.J.M., Schneider J.E., Tatton L.",10665099,"Stem Cells",24, 8,0,5,12,17,10,27
2006,"Functional characterization of embryonic stem cell-derived cardiomyocytes using scanning ion conductance microscopy","Gorelik J., Ali N.N., Shevchuk A.I., Lab M., Williamson C., Harding S.E., Korchev Y.E.",10763279,"Tissue Engineering",12, 4,0,1,2,3,0,3
2005,"Modelling GPCR effects in the cardiomyocyte: A bridge from reconstituted systems to human heart","Harding S.E.",00222828,"Journal of Molecular and Cellular Cardiology",39, 3,0,0,0,0,0,0
2005,"Targeting Genes and Cells in the Progression to Heart Failure","Sato M., Fuller S.J., Hajjar R.J., Harding S.E.",15517136,"Heart Failure Clinics",1, 2,0,0,1,1,1,2
2005,"The Failing Cardiomyocyte","Harding S.E.",15517136,"Heart Failure Clinics",1, 2,0,0,1,1,0,1
2005,"Enhancement of adenoviral gene transfer to adult rat cardiomyocytes in vivo by immobilization and ultrasound treatment of the heart","Sato M., O'Gara P., Harding S.E., Fuller S.J.",09697128,"Gene Therapy",12, 11,1,2,1,3,2,6
2005,"Antisense strategies for treatment of heart failure.","Harding S.E., del Monte F., Hajjar R.J.",15431894,"Methods in molecular medicine",106, ,1,0,0,0,0,1
2004,"Beta-adrenoceptor subtype dependence of chronotropy in mouse embryonic stem cell-derived cardiomyocytes","Ali N.N., Xu X., Brito-Martins M., Poole-Wilson P.A., Harding S.E., Fuller S.J.",03008428,"Basic Research in Cardiology",99, 6,6,5,4,9,4,19
2004,"Effect of overexpressed adenylyl cyclase VI on ?1- and ?2-adrenoceptor responses in adult rat ventricular myocytes","Stark J.C.C., Haydock S.F., Foo R., Brown M.J., Harding S.E.",00071188,"British Journal of Pharmacology",143, 4,1,1,0,1,0,2
2004,"beta-adrenoceptor blockers as agonists: coupling of beta2-adrenoceptors to multiple G-proteins in the failing human heart.","Harding S.E., Gong H.",15275299,"Congestive heart failure (Greenwich, Conn.)",10, 4,2,0,2,2,1,5
2004,"?-blockers, myocardial ischaemia and collateral circulation","Sato M., Harding S.E., Poole-Wilson P.A.",0195668X,"European Heart Journal",25, 7,0,0,1,1,0,1
2004,"Overexpression of ?1-adrenoceptors in adult rat ventricular myocytes enhances CGP 12177A cardiostimulation: Implications for 'putative' ?4-adrenoceptor pharmacology","Lewis C.J., Gong H., Brown M.J., Harding S.E.",00071188,"British Journal of Pharmacology",141, 5,6,1,3,4,0,10
2004,"Gene transfer in cardiac myocytes","Chaudhri B.B., Del Monte F., Harding S.E., Hajjar R.J.",00396109,"Surgical Clinics of North America",84, 1,0,0,0,0,1,1
2004,"Role of interleukin 6 in myocardial dysfunction of meningococcal septic shock","Pathan N., O'Gara P., Nadel S., Relman D.A., Harding S.E., Levin M., Hemingway C.A., Alizadeh A.A., Stephens A.C., Boldrick J.C., Oragui E.E., McCabe C., Welch S.B., Whitney A.",01406736,"Lancet",363, 9404,32,15,10,25,6,63
2004,"Loss of ?-adrenoceptor response in myocytes overexpressing the Na +/Ca2+-exchanger","Sato M., Gong H., Terracciano C.M.N., Ranu H., Harding S.E.",00222828,"Journal of Molecular and Cellular Cardiology",36, 1,10,2,1,3,2,15
2003,"Contractile effects of adenovirally-mediated increases in SERCA2a activity: A comparison between adult rat and rabbit ventricular myocytes","Chaudhri B., del Monte F., Hajjar R.J., Harding S.E.",03008177,"Molecular and Cellular Biochemistry",251, 1-2,7,1,1,2,0,9
2003,"Genes and stem cells: New therapeutical concepts","Balana B., Graf E.M., Heubach J.F., Harding S.E., Ravens U.",09387412,"Herzschrittmachertherapie und Elektrophysiologie",14, 3,0,0,0,0,0,0
2003,"Invasive neonatal Group A streptococcal infection: Case report and literature review","Fidler K.J., Harding S., Hawdon J., Shetty N.",09722408,"Perinatology",5, 5,0,0,0,0,0,0
