,"This is a citation overview for a set of 13 documents.",,,,,,,,,,,,
,,,,,,,,,,,,,
,"h index = 7 (Of the 13 documents considered for the h-Index, 7 have been cited at least 7 times.)",,,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,<2010,2010,2011,2012,subtotal,>2012,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,55,20,23,2,45,0,100
2009,"Perceptual encoding of self-motion duration in human posterior parietal cortex","Seemungal B.M., Rizzo V., Gresty M.A., Rothwell J.C., Bronstein A.M.",00778923,"Annals of the New York Academy of Sciences",1164, ,0,0,0,0,0,0,0
2009,"Erratum: A practical approach to acute vertigo (Practical Neurology (2008) vol. 8 (211-221) 10.1136/jnnp.2008.154799corr1)","Seemungal B.M., Bronstein A.M.",14747758,"Practical Neurology",9, 1,0,0,0,0,0,0,0
2008,"Cortical processing in vestibular navigation","Seemungal B.M., Rizzo V., Gresty M.A., Rothwell J.C., Bronstein A.M.",00796123,"Progress in Brain Research",171, ,1,2,1,0,3,0,4
2008,"A practical approach to acute vertigo","Seemungal B.M., Bronstein A.M.",14747758,"Practical Neurology",8, 4,7,3,2,0,5,0,12
2008,"Posterior parietal rTMS disrupts human Path Integration during a vestibular navigation task","Seemungal B.M., Rizzo V., Gresty M.A., Rothwell J.C., Bronstein A.M.",03043940,"Neuroscience Letters",437, 2,3,2,2,0,4,0,7
2007,"Vestibular function is also vulnerable [4]","Seemungal B.M., Bronstein A.M.",09598146,"British Medical Journal",335, 7627,0,1,1,0,2,0,2
2007,"Aminoglycoside ototoxicity: Vestibular function is also vulnerable.","Seemungal B.M., Bronstein A.M.",14685833,"BMJ (Clinical research ed.)",335, 7627,1,2,1,0,3,0,4
2007,"Vestibular perception and navigation in the congenitally blind","Seemungal B.M., Glasauer S., Gresty M.A., Bronstein A.M.",00223077,"Journal of Neurophysiology",97, 6,6,1,4,0,5,0,11
2007,"Neuro-otological emergencies","Seemungal B.M.",13507540,"Current Opinion in Neurology",20, 1,7,3,4,0,7,0,14
2006,"Three patients with migraine following caloric-induced vestibular stimulation","Seemungal B., Rudge P., Davies R., Gresty M., Bronstein A.",03405354,"Journal of Neurology",253, 8,5,2,0,0,2,0,7
2004,"Perceptual and nystagmic thresholds of vestibular function in yaw","Seemungal B.M., Gunaratne I.A., Fleming I.O., Gresty M.A., Bronstein A.M.",09574271,"Journal of Vestibular Research: Equilibrium and Orientation",14, 6,2,0,5,1,6,0,8
2003,"Influence of target size on vertical gaze palsy in a pathologically proven case of progressive supranuclear palsy","Seemungal B.M., Faldon M., Revesz T., Lees A.J., Zee D.S., Bronstein A.M.",08853185,"Movement Disorders",18, 7,2,1,0,0,1,0,3
2001,"The endocrine system, vertigo and balance","Seemungal B.M., Gresty M.A., Bronstein A.M.",13507540,"Current Opinion in Neurology",14, 1,21,3,3,1,7,0,28
