,"This is a citation overview for a set of 219 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 59 (Of the 219 documents considered for the h-Index, 59 have been cited at least 59 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,9556,1175,1248,2423,721,12700
2009,"Progress in matrix metalloproteinase research","Murphy G., Nagase H.",00982997,"Molecular Aspects of Medicine",29, 5,0,0,0,0,8,8
2009,"N-O-isopropyl sulfonamido-based hydroxamates: Design, synthesis and biological evaluation of selective matrix metalloproteinase-13 inhibitors as potential therapeutic agents for osteoarthritis","Nuti E., Nencetti S., Tuccinardi T., Martinelli A., Lim N.-H., Visse R., Nagase H., Rossello A., Casalini F., Avramova S.I., Santamaria S., Cercignani G., Marinelli L., La Pietra V., Novellino E., Orlandini E.",00222623,"Journal of Medicinal Chemistry",52, 15,0,0,0,0,0,0
2009,"The C-terminal domains of ADAMTS-4 and ADAMTS-5 promote association with N-TIMP-3","Troeberg L., Fushimi K., Scilabra S.D., Nakamura H., Dive V., Thogersen I.B., Enghild J.J., Nagase H.",0945053X,"Matrix Biology",, ,0,0,0,0,0,0
2009,"Membrane type 1 matrix metalloproteinase is a crucial promoter of synovial invasion in human rheumatoid arthritis","Miller M.-C., Nagase H., Itoh Y., Manning H.B., Jain A., Troeberg L., Dudhia J., Essex D., Sandison A., Seiki M., Nanchahal J.",00043591,"Arthritis and Rheumatism",60, 3,0,0,0,0,1,1
2009,"Past, present and future insights into the understanding and treatment of osteoarthritis: Molecular and mechanical approaches","Couchman J., Vincent T., Loughlin J., Silman A., Blain E., Saklatvala J., Ngee H.L., Didangelos A., Garvican E., Nagase H., Kadler K., Kraus V., Scott J., Marson A., Huxley-Jones J., Hunziker E., Williams J., Edwards G., Wann A., Harrison R., Tuan R., Van Der Kraan P., Boyde A., Troeberg L., Curtin C., Roberts H., Flannery C., Baker N., Barr E., Lohmander S., Salter D., Poulet B., Webster R.",09599673,"International Journal of Experimental Pathology",90, 1,0,0,0,0,0,0
2008,"Characterization of an ADAMTS-5-mediated cleavage site in aggrecan in OSM-stimulated bovine cartilage","Durigova M., Soucy P., Fushimi K., Nagase H., Mort J.S., Roughley P.J.",10634584,"Osteoarthritis and Cartilage",16, 10,0,0,1,1,1,2
2008,"Calcium pentosan polysulfate is a multifaceted exosite inhibitor of aggrecanases","Troeberg L., Fushimi K., Khokha R., Emonard H., Ghosh P., Nagase H.",08926638,"FASEB Journal",22, 10,0,0,0,0,1,1
2008,"The second dimer interface of MT1-MMP, the transmembrane domain, is essential for ProMMP-2 activation on the cell surface","Itoh Y., Ito N., Nagase H., Seiki M.",00219258,"Journal of Biological Chemistry",283, 19,0,0,1,1,2,3
2008,"Elucidating the function of non catalytic domains of collagenases and aggrecanases","Nagase H., Fushimi K.",03008207,"Connective Tissue Research",49, 3-4,0,0,0,0,2,2
2008,"Functional differences of the catalytic and non-catalytic domains in human ADAMTS-4 and ADAMTS-5 in aggrecanolytic activity","Fushimi K., Troeberg L., Nakamura H., Ngee H.L., Nagase H.",00219258,"Journal of Biological Chemistry",283, 11,0,0,4,4,3,7
