,"This is a citation overview for a set of 87 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 20 (Of the 87 documents considered for the h-Index, 20 have been cited at least 20 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,843,174,136,310,108,1261
2009,"Assessment of specialists in cardiovascular practice","Ahmed K., Ashrafian H., Hanna G.B., Darzi A., Athanasiou T.",17595002,"Nature Reviews Cardiology",, ,0,0,0,0,0,0
2009,"Economic analysis of esophageal stenting for management of malignant dysphagia","Rao C., Haycock A., Zacharakis E., Krasopoulos G., Yakoub D., Protopapas A., Darzi A., Hanna G.B., Athanasiou T.",11208694,"Diseases of the Esophagus",22, 4,0,0,0,0,0,0
2009,"Influence of compression pressure from the hand access device on hand microcirculation during hand-assisted laparoscopic surgery","Manasnayakorn S., Khan F., Levison R.A., Cuschieri A., Hanna G.B.",09302794,"Surgical Endoscopy and Other Interventional Techniques",23, 5,0,0,0,0,0,0
2009,"A real-time compliance mapping system using standard endoscopic surgical forceps","Fakhry M., Bello F., Hanna G.B.",00189294,"IEEE Transactions on Biomedical Engineering",56, 4,0,0,0,0,0,0
2009,"Proficiency-gain curve for an advanced laparoscopic procedure defined by observation clinical human reliability assessment (OCHRA)","Talebpour M., Alijani A., Hanna G.B., Moosa Z., Tang B., Cuschieri A.",09302794,"Surgical Endoscopy and Other Interventional Techniques",23, 4,0,0,0,0,0,0
2009,"Ergonomic assessment of optimum operating table height for hand-assisted laparoscopic surgery","Manasnayakorn S., Cuschieri A., Hanna G.B.",09302794,"Surgical Endoscopy and Other Interventional Techniques",23, 4,0,0,0,0,0,0
2009,"Visual exposure using single-handed magnet-driven intra-abdominal wireless camera in minimal access surgery : IIIIs better than° 30 endoscope","Fakhry M., Gallagher B., Bello F., Hanna G.B.",09302794,"Surgical Endoscopy and Other Interventional Techniques",23, 3,0,0,0,0,0,0
2009,"Solid-state semiconductors are better alternatives to arc-lamps for efficient and uniform illumination in minimal access surgery","Lee A.C.H., Elson D.S., Neil M.A., Kumar S., Ling B.W., Bello F., Hanna G.B.",09302794,"Surgical Endoscopy and Other Interventional Techniques",23, 3,0,0,0,0,0,0
2008,"Laser-pumped endoscopic illumination source","Nadeau V.J., Elson D.S., Neil M.A.A., Hanna G.B.",,"Proceedings of the 30th Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS'08 - ""Personalized Healthcare through Technology""",, ,0,0,0,0,0,0
2008,"Objective evidence for optimum knot configuration","Lee A.C.H., Fahmy R.R.R., Hanna G.B.",03642313,"World Journal of Surgery",32, 12,0,0,0,0,0,0
2008,"Laser-pumped endoscopic illumination source.","Nadeau V.J., Elson D.S., Neil M.A., Hanna G.B.",1557170X,"Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Conference",2008, ,0,0,0,0,0,0
2008,"Modelling of a laser-pumped light source for endoscopic surgery","Nadeau V.J., Elson D.S., Hanna G.B., Neil M.A.A.",0277786X,"Proceedings of SPIE - The International Society for Optical Engineering",7103, ,0,0,0,0,0,0
2008,"Real-time optical monitoring of radio-frequency tissue fusion by continuous wave transmission spectroscopy.","Floume T., Syms R.R., Darzi A.W., Hanna G.B.",10833668,"Journal of biomedical optics",13, 6,0,0,0,0,0,0
2008,"Use of rapid sampling microdialysis for intraoperative monitoring of bowel ischemia (Diseases of the Colon and Rectum DOI: 10.1007/s10350-008-9375-4)","Deeba S., Corcoles E.P., Hanna G.B., Pareskevas P., Aziz O., Boutelle M.G., Darzi A.",00123706,"Diseases of the Colon and Rectum",51, 11,0,0,0,0,0,0
2008,"Laparoscopic assisted distal gastrectomy for early gastric cancer: Is it an alternative to the open approach?","Yakoub D., Athanasiou T., Tekkis P., Hanna G.B.",09607404,"Surgical Oncology",, ,0,0,0,0,0,0
2008,"Evidence-based choice of esophageal stent for the palliative management of malignant dysphagia","Yakoub D., Fahmy R., Athanasiou T., Alijani A., Rao C., Darzi A., Hanna G.B.",03642313,"World Journal of Surgery",32, 9,0,0,0,0,1,1
2008,"Characterization of materials eliciting foreign body reaction in stapled human gastrointestinal anastomoses","Lim C.B.B., Goldin R.D., Darzi A., Hanna G.B.",00071323,"British Journal of Surgery",95, 8,0,0,0,0,0,0
2008,"Ideal manipulation angle and instrument length in hand-assisted laparoscopic surgery","Manasnayakorn S., Cuschieri A., Hanna G.B.",09302794,"Surgical Endoscopy and Other Interventional Techniques",22, 4,0,0,0,0,1,1
2008,"Development of force measurement system for clinical use in minimal access surgery","Hanna G.B., Drew T., Arnold G., Fakhry M., Cuschieri A.",09302794,"Surgical Endoscopy and Other Interventional Techniques",22, 2,0,0,1,1,0,1
2007,"Employing bending beam transducer design and statistical algorithms to develop a clinical real time tissue compliance mapping system","Fakhry M., Bello F., Hanna G.B.",05891019,"Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings",, ,0,0,0,0,1,1
2007,"Employing bending beam transducer design and statistical algorithms to develop a clinical real time tissue compliance mapping system.","Fakhry M., Bello F., Hanna G.B.",1557170X,"Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Conference",2007, ,0,0,0,0,0,0
2007,"Influence of instrument size on endoscopic task performance in pediatric intracorporeal knot tying: Smaller instruments are better in infants","Lee A.C.H., Haddad M.J., Hanna G.B.",09302794,"Surgical Endoscopy and Other Interventional Techniques",21, 11,0,0,2,2,0,2
2006,"Consensus guidelines for validation of virtual reality surgical simulators.","Carter F.J., Schijven M.P., Aggarwal R., Grantcharov T., Francis N.K., Hanna G.B., Jakimowicz J.J.",15592332,"Simulation in healthcare : journal of the Society for Simulation in Healthcare",1, 3,0,0,1,1,0,1
2006,"Patient safety alerts: A balance between evidence and action","Vincent C.A., Lee A.C.H., Hanna G.B.",00039888,"Archives of Disease in Childhood: Fetal and Neonatal Edition",91, 5,0,1,0,1,1,2
2006,"Mechanical properties of the human abdominal wall measured in vivo during insufflation for laparoscopic surgery","Song C., Alijani A., Frank T., Hanna G.B., Cuschieri A.",09302794,"Surgical Endoscopy and Other Interventional Techniques",20, 6,0,1,2,3,1,4
2006,"Gastrointestinal: Gastric wall hematoma","Ng S.C., Shariff M., Datta D., Hanna G., Holdstock G.",08159319,"Journal of Gastroenterology and Hepatology",21, 5,0,0,0,0,2,2
2006,"Competence assessment of laparoscopic operative and cognitive skills: Objective Structured Clinical Examination (OSCE) or Observational Clinical Human Reliability Assessment (OCHRA)","Tang B., Hanna G.B., Carter F., Adamson G.D., Martindale J.P., Cuschieri A.",03642313,"World Journal of Surgery",30, 4,1,2,3,5,1,7
2006,"Elasticity of the living abdominal wall in laparoscopic surgery","Song C., Alijani A., Frank T., Hanna G., Cuschieri A.",00219290,"Journal of Biomechanics",39, 3,0,1,1,2,0,2
2005,"Consensus guidelines for validation of virtual reality surgical simulators","Carter F.J., Schijven M.P., Aggarwal R., Grantcharov T., Francis N.K., Hanna G.B., Jakimowicz J.J.",09302794,"Surgical Endoscopy and Other Interventional Techniques",19, 12,3,8,16,24,11,38
2005,"Analysis of errors enacted by surgical trainees during skills training courses","Tang B., Hanna G.B., Cuschieri A.",00396060,"Surgery",138, 1,6,6,3,9,4,19
2005,"Effect of fixation of shoulder and elbow joint movement on the precision of laparoscopic instrument manipulations","Patil P.V., Hanna G.B., Frank T.G., Cuschieri A.",09302794,"Surgical Endoscopy and Other Interventional Techniques",19, 3,0,1,0,1,0,1
2005,"Boerhaave's syndrome secondary to epigastric hernia","Aziz O., Panwalkar P., Hanna G.",14623935,"Hospital Medicine",66, 3,0,0,0,0,0,0
2004,"Analysis of technical surgical errors during initial experience of laparoscopic pyloromyotomy by a group of Dutch pediatric surgeons","Tang B., Hanna G.B., Bax N.M.A., Cuschieri A.",09302794,"Surgical Endoscopy and Other Interventional Techniques",18, 12,3,6,1,7,0,10
2004,"Time-motion analysis of operation theater time use during laparoscopic cholecystectomy by surgical specialist residents","Geryane M.H., Hanna G.B., Cuschieri A.",09302794,"Surgical Endoscopy and Other Interventional Techniques",18, 11,0,1,0,1,0,1
