,"This is a citation overview for a set of 42 documents.",,,,,,,,,,,,
,,,,,,,,,,,,,
,"h index = 14 (Of the 42 documents considered for the h-Index, 14 have been cited at least 14 times.)",,,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,<2010,2010,2011,2012,subtotal,>2012,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,590,26,10,3,39,0,629
2002,"Use of perflubron emulsion to decrease allogeneic blood transfusion in high-blood-loss non-cardiac surgery results of a European phase 3 study","Spahn D.R., Waschke K.F., Standl T., Motsch J., Van Huynegem L., Welte M., Gombotz H., Coriat P., Verkh L., Faithfull S., Keipert P., Aitkenhead A., Webster V.L., Baele P., Van Obbergh L., Biber B., A'Roch R., Boldt J., Suttner S., Bourreli B., Capdevila X., Bernard N., LeCosquer P., Duvaldestin P., Cyrus M., Garrioch M., Zink M., Hempelmann G., Reske A., Innerhofer P., Mitteermayer M., Lambrigts B., Versailles H., Lamy M., Larbuisson R., Larsen R., Paxian M., Lienhart A., Beaussier M., Lieverse P., Martin C., De Moro S., McCollum C., El-Makatti N., Meistelman C., Kipper R., Meyer J., Van Aken H., Motsch J., Jung I., Newton D., Vaughan D., Reinhart K., Karzai W., Schoeffler P., Beaujard H., Schulte Am Esch J., Standl T., Williman P., Unertl K., Muller M., Vandermeersch E., Geerts E., Van Huynegem L., Rausin I., Van Wijk M., Van Dorsten F., Frietsch T., Luck T., Zollinger A., Hofer C.",00033022,"Anesthesiology",97, 6,59,7,2,0,9,0,68
2002,"Auditory- and somatosensory-evoked potentials in cerebral malaria and anaesthesia: A comparison","Thornton C., Heyderman R.S., Thorniley M., Curtis N., Mielke J., Pasvol G., Newton D.E.F.",02650215,"European Journal of Anaesthesiology",19, 10,2,1,0,0,1,0,3
2002,"Diagnosing deep-vein thrombosis [3]","Chakraverty S., Barber J., Wright J., Newton D.",14602725,"QJM - Monthly Journal of the Association of Physicians",95, 9,1,0,0,0,0,0,1
2002,"Auditory evoked response during propofol anaesthesia after pre-induction with midazolam","Brunner M.D., Nel M.R., Fernandes R., Thornton C., Newton D.E.F.",00070912,"British Journal of Anaesthesia",89, 2,4,0,0,0,0,0,4
2000,"Adults with cerebral malaria do not have sensory evoked responses typical of deep general anaesthesia","Heyderman R.S., Thornton C., Mielke J., Curtis N., Thorniley M.S., Green C.J., Newton D.E.F., Pasvol G.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",94, 2,1,0,0,0,0,0,1
1999,"Effects of dexmedetomidine on isoflurane requirements in healthy volunteers. 2: Auditory and somatosensory evoked responses","Thornton C., Lucas M.A., Newton D.E.F., Dore C.J., Jones R.M.",00070912,"British Journal of Anaesthesia",83, 3,28,2,1,0,3,0,31
1999,"Middle latency auditory evoked responses and electroencephalographic derived variables do not predict movement to noxious stimulation during 1 minimum alveolar anesthetic concentration isoflurane/nitrous oxide anesthesia","Kochs E., Stockmanns G., Kalkman C.J., Thornton C., Newton D., Bischoff P., Kuppe H., Abke J., Konecny E., Nahm W.",00032999,"Anesthesia and Analgesia",88, 6,36,1,1,1,3,0,39
1999,"Electrophysiological monitoring of general intensive care patients","Newton D.E.F.",03424642,"Intensive Care Medicine",25, 4,7,0,0,0,0,0,7
1998,"Effect of remifentanil on the auditory evoked response and haemodynamic changes after intubation and surgical incision","McGregor R.R., Allan L.G., Sharpe R.M., Thornton C., Newton D.E.F.",00070912,"British Journal of Anaesthesia",81, 5,9,0,0,0,0,0,9
1998,"Auditory-evoked response after co-induction of anaesthesia with midazolam and propofol","Nel M.R., Fernandes R., Thornton C., Newton D.E.F.",00070912,"British Journal of Anaesthesia",80, 4,3,0,0,0,0,0,3
1997,"Spontaneous movement after injection of propofol (Multiple letters) [12]","Nirmalan M., Beaty P., Chan A., Nickoll E., Thornton C., Dore C.J., Newton D.E.F.",00032409,"Anaesthesia",52, 12,0,0,0,0,0,0,0
1997,"MAC values of mixtures (multiple letters) [2]","Fassoulaki A., Sharpe R.M., Nathwani D., Pal S.K., Thornton C., Brunner M.D., Dore C.J., Newton D.E.F.",00070912,"British Journal of Anaesthesia",79, 3,0,0,0,0,0,0,0
1997,"Auditory evoked response, median frequency and 95% spectral edge during anaesthesia with desflurane and nitrous oxide","Sharpe R.M., Nathwani D., Pal S.K., Brunner M.D., Thornton C., Dore C.J., Newton D.E.F.",00070912,"British Journal of Anaesthesia",78, 3,17,2,0,0,2,0,19
1996,"Spontaneous movement after injection of propofol","Chan A., Nickoll E., Thornton C., Dore C., Newton D.E.F.",00032409,"Anaesthesia",51, 7,12,0,0,0,0,0,12
1996,"Remifentanil reduces auditory and somatosensory evoked responses during isoflurane anaesthesia in a dose-dependent manner","Crabb I., Thornton C., Konieczko K.M., Chan A., Aquilina R., Frazer N., Dore C.J., Newton D.E.F.",00070912,"British Journal of Anaesthesia",76, 6,31,2,0,0,2,0,33
1996,"Suxamethonium and auditory evoked potentials [1]","Ponte J., Brunner M.D., Thornton C., Newton D.E.F.",00070912,"British Journal of Anaesthesia",76, 6,0,0,0,0,0,0,0
1996,"Effect of neuromuscular block on depth of anaesthesia as measured by the auditory evoked response","Richmond C.E., Matson A., Thornton C., Dore C.J., Newton D.E.F.",00070912,"British Journal of Anaesthesia",76, 3,12,1,0,0,1,0,13
1996,"Effect of suxamethonium on the auditory evoked response in humans","Brunner M.D., Nathwani D., Rich P.A., Thornton C., Dore C.J., Newton D.E.F.",00070912,"British Journal of Anaesthesia",76, 1,8,0,0,0,0,0,8
1995,"Monitoring evoked potentials during surgery to assess the level of anaesthesia","Jordan C., Weller C., Thornton C., Newton D.E.F.",03091902,"Journal of Medical Engineering and Technology",19, 2-3,32,0,1,0,1,0,33
1993,"Brain partial pressures of isoflurane and nitrous oxide [6]","Petersen-Felix S., Zeinden A.M., Thornton C., Newton D.E.F.",00070912,"British Journal of Anaesthesia",70, 6,0,0,0,0,0,0,0
1993,"Anaesthetic depth and auditory evoked potentials","Thornton C., Creagh-Barry P., Jordan C., Newton D.E.F.",05152720,"Acta Anaesthesiologica Scandinavica, Supplement",37, 100,10,0,0,0,0,0,10
1993,"Editorial: Depth of anaesthesia","Newton D.E.F.",00032409,"Anaesthesia",48, 5,6,0,0,0,0,0,6
1992,"Somatosensory and auditory evoked responses recorded simultaneously: Differential effects of nitrous oxide and isoflurane","Thornton C., Creagh-Barry P., Jordan C., Luff N.P., Dore C.J., Henley M., Newton D.E.F.",00070912,"British Journal of Anaesthesia",68, 5,41,3,2,0,5,0,46
1992,"Auditory evoked response and awareness: A study in volunteers at sub-MAC concentrations of isoflurane","Newton D.E.F., Thornton C., Konieczko K.M., Jordan C., Webster N.R., Luff N.P., Frith C.D., Dore C.J.",00070912,"British Journal of Anaesthesia",69, 2,77,1,0,1,2,0,79
1990,"Levels of consciousness in volunteers breathing sub-MAC concentrations of isoflurane","Newton D.E.F., Thornton C., Konieczko K., Frith C.D., Dore C.J., Webster N.R., Luff N.P.",00070912,"British Journal of Anaesthesia",65, 5,31,0,2,0,2,0,33
1989,"The auditory evoked response: A measure of depth of anaesthesia","Thornton C., Newton D.E.F.",09503501,"Bailliere's Clinical Anaesthesiology",3, 3,19,0,0,0,0,0,19
