,This is a citation overview for a set of 330 documents.,,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 40 (Of the 330 documents considered for the h-Index, 40 have been cited at least 40 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,5879,955,884,1839,517,8235
2009,Hypocalcaemia,"Murphy E., Williams G.R.",13573039,Medicine,37,9,0,0,0,0,0,0
2009,The skeletal phenotypes of TR? and TB? mutant mice,"Bassett J.H.D., Williams G.R.",9525041,Journal of Molecular Endocrinology,42,4,0,0,0,0,0,0
2009,"MELAS syndrome, diabetes and thyroid disease: The role of mitochondrial oxidative stress","Tan T.M.M., Caputo C., Medici F., Pambakian A.L., Dornhorst A., Meeran K., Williams G.R., Khoo B.",3000664,Clinical Endocrinology,70,2,0,0,0,0,0,0
2009,Does serum TSH level have thyroid hormone independent effects on bone turnover? Commentary,Williams G.R.,17458366,Nature Clinical Practice Endocrinology and Metabolism,5,1,0,0,0,0,0,0
2008,Chain dynamics in solid polymersand polymerizing systems as revealed by broadband dielectric spectroscopy,Williams G.,0094243X,AIP Conference Proceedings,1042, ,0,0,0,0,0,0
2008,Certification in colorectal surgery--what next?,Williams G.,14631318,Colorectal disease : the official journal of the Association of Coloproctology of Great Britain and Ireland,10,7,0,0,0,0,0,0
2008,Critical role of the hypothalamic-pituitary-thyroid axis in bone,"Bassett J.H.D., Williams G.R.",87563282,Bone,43,3,0,0,0,0,5,5
2008,Iodothyronine deiodinase enzyme activities in bone,"Williams A.J., Robson H., Kester M.H.A., van Leeuwen J.P.T.M., Shalet S.M., Visser T.J., Williams G.R.",87563282,Bone,43,1,0,0,0,0,2,2
2008,Neurodevelopmental and neurophysiological actions of thyroid hormone,Williams G.R.,9538194,Journal of Neuroendocrinology,20,6,0,0,0,0,6,6
2008,Radioiodine treatment for benign thyroid disorders: Results of a nationwide survey of UK endocrinologists,"Vaidya B., Williams G.R., Abraham P., Pearce S.H.S.",3000664,Clinical Endocrinology,68,5,0,0,2,2,2,4
2008,Intrauterine transplantation of human fetal mesenchymal stem cells from first-trimester blood repairs bone and reduces fractures in osteogenesis imperfecta mice,"Guillot P.V., Fisk N.M., Abass O., Bassett J.H.D., Shefelbine S.J., Bou-Gharios G., Chan J., Kurata H., Williams G.R., Polak J.",64971,Blood,111,3,0,0,8,8,8,16
2008,A lack of thyroid hormones rather than excess thyrotropin causes abnormal skeletal development in hypothyroidism,"Bassett J.H.D., Costagliola S., Vassart G., Weiss R.E., Refetoff S., Williams G.R., Williams A.J., Murphy E., Boyde A., Howell P.G.T., Swinhoe R., Archanco M., Flamant F., Samarut J.",8888809,Molecular Endocrinology,22,2,0,0,5,5,3,8
2007,The clinically meaningful change in physical performance scores in an elderly cohort,"Nieves J.W., Li T., Zion M., Gussekloo J., Pahor M., Bernabei R., Simon H., Williams G.R., Lapuerta P.",15940667,Aging - Clinical and Experimental Research,19,6,0,0,0,0,0,0
2007,Regulation of fibroblast growth factor receptor-1 (Fgfr1) by thyroid hormone: Identification of a thyroid hormone response element in the murine Fgfr1 promoter,"O'Shea P.J., Guigon C.J., Williams G.R., Cheng S.-Y.",137227,Endocrinology,148,12,0,0,1,1,1,2
2007,Complex interactions between thyroid hormone and fibroblast growth factor signalling,"Williams A.J., O'Shea P.J., Williams G.R.",1752296X,"Current Opinion in Endocrinology, Diabetes and Obesity",14,5,0,0,1,1,0,1
2007,Incidence of hyperthyroidism after unrelated donor allogeneic stem cell transplantation,"Perz J.B., Marin D., Szydlo R.M., Giles C., Olavarria E., Williams G., Apperley J.F.",1452126,Leukemia Research,31,10,0,0,1,1,0,1
2007,Thyroid status during skeletal development determines adult bone structure and mineralization,"Bassett J.H.D., Nordstrom K., Boyde A., Howell P.G.T., Kelly S., Vennstrom B., Williams G.R.",8888809,Molecular Endocrinology,21,8,0,1,9,10,4,14
2007,Hypogonadal bone loss: Sex steroids or gonadotropins?,Williams G.R.,137227,Endocrinology,148,6,0,1,1,2,0,2
2007,Thyroid hormone excess rather than thyrotropin deficiency induces osteoporosis in hyperthyroidism,"Bassett J.H.D., Clement-Lacroix P., Samarut J., Chassande O., Williams G.R., O'Shea P.J., Sriskantharajah S., Rabier B., Boyde A., Howell P.G.T., Weiss R.E., Roux J.-P., Malaval L.",8888809,Molecular Endocrinology,21,5,0,7,14,21,4,25
