,"This is a citation overview for a set of 33 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 7 (Of the 33 documents considered for the h-Index, 7 have been cited at least 7 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,5,25,58,83,76,164
2009,"Improving care by understanding the way we work: human factors and behavioural science in the context of intensive care.","Sevdalis N., Brett S.J.",1466609X,"Critical care (London, England)",13, 2,0,0,0,0,0,0
2009,"Development, initial reliability and validity testing of an observational tool for assessing technical skills of operating room nurses","Sevdalis N., Undre S., Henry J., Sydney E., Koutantji M., Darzi A., Vincent C.A.",00207489,"International Journal of Nursing Studies",46, 9,0,0,0,0,0,0
2009,"Development and validation of mental practice as a training strategy for laparoscopic surgery","Arora S., Aggarwal R., Sevdalis N., Moran A., Sirimanna P., Kneebone R., Darzi A.",09302794,"Surgical Endoscopy",, ,0,0,0,0,0,0
2009,"Observational teamwork assessment for surgery: Construct validation with expert versus novice raters","Sevdalis N., Lyons M., Healey A.N., Undre S., Darzi A., Vincent C.A.",00034932,"Annals of Surgery",249, 6,0,0,0,0,0,0
2009,"Managing intraoperative stress: what do surgeons want from a crisis training program?","Arora S., Sevdalis N., Nestel D., Tierney T., Woloshynowych M., Kneebone R.",00029610,"American Journal of Surgery",197, 4,0,0,0,0,1,1
2009,"Closing the safety loop: Evaluation of the National Patient Safety Agency's guidance regarding wristband identification of hospital inpatients","Sevdalis N., Norris B., Ranger C., Bothwell S.",13561294,"Journal of Evaluation in Clinical Practice",15, 2,0,0,0,0,1,1
2009,"Designing evidence-based patient safety interventions: The case of the UK's national health service hospital wristbands","Sevdalis N., Norris B., Ranger C., Bothwell S.",13561294,"Journal of Evaluation in Clinical Practice",15, 2,0,0,0,0,0,0
2009,"Surgical performance, human error and patient safety in urological surgery","Undre S., Arora S., Sevdalis N.",18759742,"British Journal of Medical and Surgical Urology",2, 1,0,0,0,0,2,2
2009,"Efficacy of cognitive feedback in improving operative risk estimation","Jacklin R., Sevdalis N., Darzi A., Vincent C.A.",00029610,"American Journal of Surgery",197, 1,0,0,0,0,0,0
2008,"Is team training in briefings for surgical teams feasible in simulation?","Koutantji M., Darzi A., McCulloch P., Undre S., Gautama S., Cunniffe S., Sevdalis N., Davis R., Thomas P., Vincent C.",14355558,"Cognition, Technology and Work",10, 4,0,0,0,0,0,0
2008,"Interaction effects and subgroup analyses in clinical trials: More than meets the eye?","Sevdalis N., Jacklin R.",13561294,"Journal of Evaluation in Clinical Practice",14, 5,0,0,1,1,1,2
2008,"HOSPEX and concepts of simulation.","Arora S., Sevdalis N.",00358665,"Journal of the Royal Army Medical Corps",154, 3,0,0,0,0,0,0
2008,"Reliability of a revised NOTECHS scale for use in surgical teams","Sevdalis N., Davis R., Koutantji M., Undre S., Darzi A., Vincent C.A.",00029610,"American Journal of Surgery",196, 2,0,0,1,1,5,6
2008,"Annoyances, disruptions, and interruptions in surgery: The Disruptions in Surgery Index (DiSI)","Sevdalis N., Forrest D., Undre S., Darzi A., Vincent C.",03642313,"World Journal of Surgery",32, 8,0,0,0,0,4,4
