,"Author: Durham, Professor Stephen Reginald;Durham, S.",,,,,,,,,,,
,,,,,,,,,,,,
,This is a citation overview for a set of 374 documents.,,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 82 (Of the 374 documents considered for the h-Index, 82 have been cited at least 82 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,18186,1594,1740,3334,1110,22630
2009,Clinical efficacy and immune regulation with peanut oral immunotherapy,"Jones S.M., Adair M., Francis J.M., Durham S., Vickery B.P., Zhong X., Burks A.W., Pons L., Roberts J.L., Scurlock A.M., Perry T.T., Kulis M., Shreffler W.G., Steele P., Henry K.A.",916749,Journal of Allergy and Clinical Immunology,124,2,0,0,0,0,1,1
2009,Postnasal drip and chronic cough: An open interventional study,"Macedo P., Saleh H., Torrego A., Arbery J., MacKay I., Durham S.R., Chung K.F.",9546111,Respiratory Medicine,, ,0,0,0,0,0,0
2009,Mechanisms of sublingual immunotherapy,"Scadding G., Durham S.",2770903,Journal of Asthma,46,4,0,0,0,0,0,0
2008,Sublingual immunotherapy: What have we learnt from the 'big trials'?,Durham S.R.,15284050,Current Opinion in Allergy and Clinical Immunology,8,6,0,0,0,0,0,0
2008,Mechanisms of immunotherapy,Durham S.R.,16994019,Drugs of Today,44, ,0,0,0,0,0,0
2008,"Sublingual immunotherapy for allergic Rhinoconjunctivitis, allergic asthma, and prevention of allergic diseases.","Calderon M.A., Penagos M., Durham S.R.",10757910,Clinical allergy and immunology,21, ,0,0,0,0,0,0
2008,Regulatory T cells and allergic disease.,"Nouri-Aria K.T., Durham S.R.",18715281,Inflammation & allergy drug targets,7,4,0,0,0,0,3,3
2008,Immunologic responses to subcutaneous allergen immunotherapy.,"Till S.J., Durham S.R.",10757910,Clinical allergy and immunology,21, ,0,0,0,0,1,1
2008,The European Union CREATE Project: A model for international standardization of allergy diagnostics and vaccines,"Chapman M.D., van Ree R., Ferreira F., Villalba M., Cromwell O., Bryan D., Becker W.-M., Fernandez-Rivas M., Durham S., Vieths S.",916749,Journal of Allergy and Clinical Immunology,122,5,0,0,0,0,4,4
2008,Reply to the Letter by Dr Fleming Madsen (EAACI 'Standards for practical allergen-specific immunotherapy'),"Alvarez-Cuesta E., Bousquet J., Canonica W.G., Durham S., Malling H.-J., Passalacqua G., Valovirta E.",1054538,Allergy: European Journal of Allergy and Clinical Immunology,63,7,0,0,0,0,0,0
2008,Grass pollen immunotherapy induces Foxp3-expressing CD4+CD25+ cells in the nasal mucosa,"Radulovic S., Jacobson M.R., Durham S.R., Nouri-Aria K.T.",916749,Journal of Allergy and Clinical Immunology,121,6,0,0,4,4,13,17
2008,Elevated CCR6+ CD4+ T lymphocytes in tissue compared with blood and induction of CCL20 during the asthmatic late response,"Francis J.N., Sabroe I., Lloyd C.M., Durham S.R., Till S.J.",99104,Clinical and Experimental Immunology,152,3,0,0,0,0,2,2
2008,Grass pollen immunotherapy: IL-10 induction and suppression of late responses precedes IgG4 inhibitory antibody activity,"Francis J.N., James L.K., Paraskevopoulos G., Wong C., Calderon M.A., Durham S.R., Till S.J.",916749,Journal of Allergy and Clinical Immunology,121,5,0,0,3,3,7,10
