,"This is a citation overview for a set of 324 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 39 (Of the 324 documents considered for the h-Index, 39 have been cited at least 39 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,4064,402,475,877,303,5244
2009,"Influence of operating parameters on the biodegradation of steroid estrogens and nonylphenolic compounds during biological wastewater treatment processes","Koh Y.K.K., Chiu T.Y., Boobis A.R., Scrimshaw M.D., Bagnall J.P., Soares A., Pollard S., Cartmell E., Lester J.N.",0013936X,"Environmental Science and Technology",43, 17,0,0,0,0,0,0
2009,"Increased expression of histone proteins during estrogen-mediated cell proliferation","Zhu Z., Edwards R.J., Boobis A.R.",00916765,"Environmental Health Perspectives",117, 6,0,0,0,0,0,0
2009,"The significance of sample mass in the analysis of steroid estrogens in sewage sludges and the derivation of partition coefficients in wastewaters","Chiu T.Y., Koh Y.K.K., Paterakis N., Boobis A.R., Cartmell E., Richards K.H., Lester J.N., Scrimshaw M.D.",00219673,"Journal of Chromatography A",1216, 24,0,0,0,0,1,1
2008,"Defective spermatogenesis: Martin et al. respond","Martin O.V., Shialis T., Boobis A.R., Voulvoulis N., Lester J.N., Scrimshaw M.D.",00916765,"Environmental Health Perspectives",116, 8,0,0,0,0,0,0
2008,"Re: Guyton, Kathryn Z., Barone, Stanley, Jr., Brown, Rebecca C., Euling, Susan Y., Jinot, Jennifer, Makris, Susan (2008). Mode of action frameworks: A critical analysis. Journal of Toxicology and Environmental Health, Part B, 11(1): 16-31","Meek M.E., Berry C., Boobis A.R., Cohen S.M., Hartley M., Munn S., Olin S., Schlatter J., Vickers C.",10937404,"Journal of Toxicology and Environmental Health - Part B: Critical Reviews",11, 8,0,0,0,0,0,0
2008,"Proteomic analysis of human breast cell lines using SELDI-TOF MS shows that mixtures of estrogenic compounds exhibit simple similar action (concentration additivity)","Zhu Z., Edwards R.J., Boobis A.R.",03784274,"Toxicology Letters",181, 2,0,0,0,0,1,1
2008,"Testicular dysgenesis syndrome and the estrogen hypothesis: A quantitative meta-analysis*","Martin O., Shialis T., Lester J., Scrimshaw M., Boobis A., Voulvoulis N.",14138123,"Ciencia e Saude Coletiva",13, 5,0,0,0,0,0,0
2008,"Local kinetics and dynamics of xenobiotics","Pelkonen O., Kapitulnik J., Gundert-Remy U., Boobis A.R., Stockis A.",10408444,"Critical Reviews in Toxicology",38, 8,0,0,1,1,4,5
2008,"A sensitive and robust method for the determination of alkylphenol polyethoxylates and their carboxylic acids and their transformation in a trickling filter wastewater treatment plant","Koh Y.K.K., Chiu T.Y., Boobis A.R., Cartmell E., Pollard S.J.T., Scrimshaw M.D., Lester J.N.",00456535,"Chemosphere",73, 4,0,0,0,0,3,3
2008,"Cumulative risk assessment of pesticide residues in food","Boobis A.R., Ossendorp B.C., Banasiak U., Hamey P.Y., Sebestyen I., Moretto A.",03784274,"Toxicology Letters",180, 2,0,0,0,0,3,3
2008,"Identification of estrogen-responsive proteins in MCF-7 human breast cancer cells using label-free quantitative proteomics","Zhu Z., Boobis A.R., Edwards R.J.",16159853,"Proteomics",8, 10,0,0,2,2,2,4
2008,"Treatment and removal strategies for estrogens from wastewater","Koh Y.K.K., Chiu T.Y., Boobis A., Cartmell E., Scrimshaw M.D., Lester J.N.",09593330,"Environmental Technology",29, 3,0,0,0,0,3,3
