,"This is a citation overview for a set of 15 documents.",,,,,,,,,,,,
,,,,,,,,,,,,,
,"h index = 9 (Of the 15 documents considered for the h-Index, 9 have been cited at least 9 times.)",,,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,<2010,2010,2011,2012,subtotal,>2012,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,479,29,22,2,53,0,532
2009,"Transtheoretical model for dietary and physical exercise modification in weight loss management for overweight and obese adults","Tuah N.A.A., Kaur B., Car J., Majeed A.",1469493X,"Cochrane Database of Systematic Reviews",, 4,0,0,0,0,0,0,0
2009,"Vitamin C supplementation for asthma","Kaur B., Rowe B.H., Arnold E.",1469493X,"Cochrane Database of Systematic Reviews",, 1,1,7,3,0,10,0,11
2009,"Vitamin C supplementation for asthma.","Kaur B., Rowe B.H., Arnold E.",1469493X,"Cochrane database of systematic reviews (Online)",, 1,0,2,0,0,2,0,2
2004,"Vitamin C supplementation for asthma.","Ram F.S., Rowe B.H., Kaur B.",1469493X,"Cochrane database of systematic reviews (Online)",, 3,4,2,1,0,3,0,7
2001,"Vitamin C supplementation for asthma.","Kaur B., Rowe B.H., Ram F.S.",1469493X,"Cochrane database of systematic reviews (Online)",, 4,13,0,0,0,0,0,13
2001,"Asthma and allergy in Albania and the UK","Priftanji A., Strachan D., Burr M., Sinamati J., Shkurti A., Grabocka E., Kaur B., Fitzpatrick S.",01406736,"Lancet",358, 9291,33,3,1,0,4,0,37
1999,"Hay fever, eczema, and wheeze: A nationwide UK study (ISAAC, international study of asthma and allergies in childhood)","Austin J.B., Kaur B., Anderson H.R., Burr M., Harkins L.S., Strachan D.P., Warner J.O.",00039888,"Archives of Disease in Childhood",81, 3,70,6,5,0,11,0,81
1999,"The possible role of hypoxia in the formation of axonal bulbs","Kaur B., Rutty G.N., Timperley W.R.",00219746,"Journal of Clinical Pathology",52, 3,24,3,0,0,3,0,27
1999,"Respiratory symptoms and home environment in children: A national survey","Burr M.L., Anderson H.R., Austin J.B., Harkins L.S., Kaur B., Strachan D.P., Warner J.O.",00406376,"Thorax",54, 1,81,4,5,0,9,0,90
1998,"Home environment and respiratory symptoms in children","Burr M.L., Anderson H.R., Austin J.B., Harkins L.S., Kaur B., Strachan D.P., Warner J.O.",00406376,"Thorax",53, 4,0,0,0,0,0,0,0
1998,"Prevalence of asthma symptoms, diagnosis, and treatment in 12-14 year old children across Great Britain (international study of asthma and allergies in childhood, ISAAC UK)","Kaur B., Anderson H.R., Austin J., Burr M., Harkins L.S., Strachan D.P., Warner J.O.",09598146,"British Medical Journal",316, 7125,188,2,5,1,8,0,196
1997,"Social deprivation and asthma","Burr M.L., Verrall C., Kaur B.",09546111,"Respiratory Medicine",91, 10,31,0,2,1,3,0,34
1997,"Trends in asthma mortality (multiple letters) [1]","Campbell M.J., Holgate S.T., Johnston S.L., Johnson C.A., Mannino D.M., Ashizawa A., Berrill W.T., McLoone P., Morrison D.S., Kaur B., Butland B.",09598146,"British Medical Journal",315, 7114,25,0,0,0,0,0,25
1997,"Trends in asthma mortality. Asthma mortality is falling in most age groups in Scotland.","Kaur B., Butland B.",09598138,"BMJ (Clinical research ed.)",315, 7114,5,0,0,0,0,0,5
1996,"Ethics committees. Separate criteria should be drawn up for questionnaire based epidemiological studies.","Kaur B., Taylor J.",09598138,"BMJ (Clinical research ed.)",312, 7022,4,0,0,0,0,0,4
