,"This is a citation overview for a set of 49 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 23 (Of the 49 documents considered for the h-Index, 23 have been cited at least 23 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,1724,221,218,439,151,2314
2007,"The effect of restorative proctocolectomy on sexual function, urinary function, fertility, pregnancy and delivery: A systematic review","Cornish J.A., Tan E., Teare J., Teoh T.G., Rai R., Darzi A.W., Paraskevas P., Clark S.K., Tekkis P.P.",00123706,"Diseases of the Colon and Rectum",50, 8,0,0,13,13,4,17
2007,"Placental pathology of recurrent spontaneous abortion: The role of histopathological examination of products of conception in routine clinical practice: A mini review","Jindal P., Regan L., Fourkala E.O., Rai R., Moore G., Goldin R.D., Sebire N.J.",02681161,"Human Reproduction",22, 2,0,0,1,1,1,2
2006,"Recurrent miscarriage","Rai R., Regan L.",01406736,"Lancet",368, 9535,0,12,22,34,16,50
2006,"Impaired expression of endometrial differentiation markers and complement regulatory proteins in patients with recurrent pregnancy loss associated with antiphospholipid syndrome","Francis J., Rai R., Sebire N.J., El-Gaddal S., Fernandes M.S., Jindal P., Lokugamage A., Regan L., Brosens J.J.",13609947,"Molecular Human Reproduction",12, 7,0,4,7,11,4,15
2006,"Anti-inflammatory and immunosuppressive drugs and reproduction","Otensen M., Cetin I., Derksen R., Branch W., Motta M., Gordon C., Ruiz-Irastorza G., Spinillo A., Friedman D., Cimaz R., Czeizel A., Khamashta M., Piette J.C., Cervera R., Levy R.A., Clementi M., De Carolis S., Petri M., Shoenfeld Y., Faden D., Valesini G., Tincani A., Lockshin M., Parke A., Brucato A., Carp H., Doria A., Rai R., Meroni P.",14786354,"Arthritis Research and Therapy",8, 3,9,21,19,40,13,62
2006,"Genetic thrombophilic mutations among couples with recurrent miscarriage","Jivraj S., Rai R., Underwood J., Regan L.",02681161,"Human Reproduction",21, 5,4,4,5,9,5,18
2006,"Heparin prevents programmed cell death in human trophoblast","Hills F.A., Sullivan M., Lam E.W.-F., Brosens J.J., Abrahams V.M., Gonzalez-Timon B., Francis J., Cloke B., Hinkson L., Rai R., Mor G., Regan L.",13609947,"Molecular Human Reproduction",12, 4,0,6,4,10,3,13
2005,"Natural killer cells and reproductive failure - Theory, practice and prejudice","Rai R., Sacks G., Trew G.",02681161,"Human Reproduction",20, 5,6,5,6,11,4,21
2003,"Thromboelastography, whole-blood haemostasis and recurrent miscarriage","Rai R., Tuddenham E., Backos M., Jivraj S., El'Gaddal S., Choy S., Cork B., Regan L.",02681161,"Human Reproduction",18, 12,11,7,1,8,2,21
2003,"Is miscarriage a coagulopathy?","Rai R.",1040872X,"Current Opinion in Obstetrics and Gynecology",15, 3,7,0,1,1,1,9
2002,"Antiphospholipid syndrome in pregnancy: a randomized, controlled trial of treatment.","Rai R., Regan L.",00297844,"Obstetrics and gynecology",100, 6,4,0,0,0,3,7
2002,"Biology and pathology of the placenta in relation to antiphospholipid antibody-associated pregnancy failure","Sebire N.J., Regan L., Rai R.",09612033,"Lupus",11, 10,2,2,0,2,1,5
2002,"Recurrent miscarriage - A critical appraisal","Rai R.",09622799,"Reproductive Medicine Review",10, 3,1,0,0,0,0,1
2002,"Factor V Leiden and recurrent miscarriage (multiple letters)","Bohlmann M.K., Von Wolff M., Strowitzki T., Rai R.",02681161,"Human Reproduction",17, 9,0,0,0,0,0,0
2002,"Antiphospholipid syndrome and recurrent miscarriage","Rai R.S.",00223859,"Journal of Postgraduate Medicine",48, 1,3,0,1,1,1,5
2002,"Thrombophilia and pregnancy loss","Regan L., Rai R.",01650378,"Journal of Reproductive Immunology",55, 1-2,22,6,4,10,1,33
2002,"Defective endovascular trophoblast invasion in primary antiphospholipid antibody syndrome-associated early pregnancy failure","Sebire N.J., Fox H., Backos M., Rai R., Paterson C., Regan L.",02681161,"Human Reproduction",17, 4,28,13,7,20,5,53
2002,"Antiphospholipid antibodies and infertility","Backos M., Rai R., Regan L.",14647273,"Human Fertility",5, 1,7,1,2,3,0,10
2002,"Pinopode expression during human implantation","Nardo L.G., Sabatini L., Rai R., Nardo F.",03012115,"European Journal of Obstetrics Gynecology and Reproductive Biology",101, 2,20,0,1,1,1,22
2002,"Factor V Leiden and recurrent miscarriage - Prospective outcome of untreated pregnancies","Rai R., Backos M., Elgaddal S., Shlebak A., Regan L.",02681161,"Human Reproduction",17, 2,33,7,0,7,6,46
2002,"High serum luteinizing hormone and testosterone concentrations do not predict pregnancy outcome in women with recurrent miscarriage","Nardo L.G., Rai R., Backos M., El-Gaddal S., Regan L.",00150282,"Fertility and Sterility",77, 2,16,6,3,9,0,25
2001,"Recurrent miscarriage","Rai R., Wakeford T.",09575847,"Current Obstetrics and Gynaecology",11, 4,0,0,0,0,0,0
2001,"Factor V leiden and acquired activated protein C resistance among 1000 women with recurrent miscarriage","Rai R., Shlebak A., Cohen H., Backos M., Holmes Z., Marriott K., Regan L.",02681161,"Human Reproduction",16, 5,65,12,7,19,4,88
2000,"Thrombophilia and adverse pregnancy outcome","Rai R., Regan L.",15268004,"Seminars in Reproductive Medicine",18, 4,11,1,0,1,0,12
2000,"Epidemiology and the medical causes of miscarriage","Regan L., Rai R.",15216934,"Bailliere's Best Practice and Research in Clinical Obstetrics and Gynaecology",14, 5,25,5,10,15,9,49
2000,"Recurrent miscarriage - An aspirin a day?","Rai R., Backos M., Baxter N., Chilcott I., Regan L.",02681161,"Human Reproduction",15, 10,17,2,6,8,1,26
2000,"Prospective pregnancy outcome in untreated recurrent miscarriers with thyroid autoantibodies","Rushworth F.H., Backos M., Rai R., Chilcott I.T., Baxter N., Regan L.",02681161,"Human Reproduction",15, 7,29,7,8,15,2,46
2000,"Obstetric management of antiphospholipid syndrome","Rai R.",08968411,"Journal of Autoimmunity",15, 2,24,2,2,4,0,28
2000,"Antiphospholipid antibody status and IVF - Debate? [11] (multiple letters)","Regan L., Rai R., Margara R.",00150282,"Fertility and Sterility",74, 4,1,0,0,0,0,1
2000,"Polycystic ovaries and recurrent miscarriage - A reappraisal","Rai R., Backos M., Rushworth F., Regan L.",02681161,"Human Reproduction",15, 3,59,8,5,13,4,76
2000,"Pregnancy outcome is not affected by antiphospholipid antibody status in women referred for in vitro fertilization","Chilcott I.T., Margara R., Cohen H., Rai R., Skull J., Pickering W., Regan L.",00150282,"Fertility and Sterility",73, 3,26,3,2,5,1,32
1999,"Pregnancy complications in women with recurrent miscarriage associated with antiphospholipid antibodies treated with low dose aspirin and heparin","Backos M., Rai R., Baxter N., Chilcott I.T., Cohen H., Regan L.",03065456,"British Journal of Obstetrics and Gynaecology",106, 2,96,6,4,10,9,115
1998,"Antiphospholipid syndrome and pregnancy loss","Rai R., Regan L.",14623935,"Hospital Medicine",59, 8,7,0,0,0,0,7
1998,"Increased thrombin generation in women with recurrent miscarriage","Vincent T., Rai R., Regan L., Cohen H.",01406736,"Lancet",352, 9122,14,1,1,2,0,16
1997,"Obstetric complications of antiphospholipid antibodies regan","Rai R., Regan L.",1040872X,"Current Opinion in Obstetrics and Gynecology",9, 6,16,1,0,1,1,18
1997,"Antiphospholipid antibodies, infertility and recurrent miscarriage","Rai R., Regan L.",1040872X,"Current Opinion in Obstetrics and Gynecology",9, 4,10,0,0,0,1,11
1997,"Randomised controlled trial of aspirin and aspirin plus heparin in pregnant women with recurrent miscarriage associated with phospholipid antibodies (or antiphospholipid antibodies)","Rai R., Cohen H., Dave M., Regan L.",09598146,"British Medical Journal",314, 7076,456,36,32,68,24,548
1997,"Future pregnancy outcome in unexplained recurrent first trimester miscarriage","Clifford K., Rai R., Regan L.",02681161,"Human Reproduction",12, 2,65,13,11,24,7,96
1997,"Antiphospholipid antibodies in women undergoing in-vitro fertilization.","Rai R., Regan L.",02681161,"Human reproduction (Oxford, England)",12, 1,4,0,0,0,1,5
1997,"Treatment of pregnant women with recurrent miscarriage associated with phospholipid antibodies (multiple letters) [6]","Christiansen O.B., Kingdom J., Jauniaux E., Piette J.-C., Huong D.L.T., Wechsler B., Rai R., Regan L.",09598146,"British Medical Journal",315, 7104,6,0,0,0,1,7
1996,"Placental thrombosis and second trimester miscarriage in association with activated protein C resistance","Rai R.S., Regan L., Chitolie A., Donald J.G., Cohen H.",03065456,"British Journal of Obstetrics and Gynaecology",103, 8,47,2,1,3,1,51
1996,"Association of bacterial vaginosis with a history of second trimester miscarriage","Llahi-Camp J.M., Rai R., Ison C., Regan L., Taylor-Robinson D.",02681161,"Human Reproduction",11, 7,58,1,1,2,2,62
1996,"Does suppressing luteinising hormone secretion reduce the miscarriage rate? Results of a randomised controlled trial","Clifford K., Rai R., Watson H., Franks S., Regan L.",09598146,"British Medical Journal",312, 7045,67,5,4,9,0,76
1996,"Complications of pregnancy after infertility treatment: Awareness and prevention [7]","Rai R.S., Regan L., Cohen H.",03065456,"British Journal of Obstetrics and Gynaecology",103, 2,2,0,0,0,0,2
1996,"The modern preventative treatment of recurrent miscarriage","Rai R., Clifford K., Regan L.",03065456,"British Journal of Obstetrics and Gynaecology",103, 2,38,3,1,4,0,42
1996,"Second-trimester pregnancy loss is associated with activated protein C resistance","Rai R., Regan L., Hadley E., Dave M., Cohen H.",00071048,"British Journal of Haematology",92, 2,118,4,3,7,1,126
1995,"High prospective fetal loss rate in untreated pregnancies of women with recurrent miscarriage and antiphospholipid antibodies","Rai R.S., Clifford K., Cohen H., Regan L.",02681161,"Human Reproduction",10, 12,112,7,8,15,5,132
1995,"Low-dose aspirin and recurrent miscarriage [1]","Christiansen O.B., Sher G., Matzner W., Chong P., Ching W., Regen L., Rai R.",02681161,"Human Reproduction",10, 11,7,0,0,0,0,7
1994,"An informative protocol for the investigation of recurrent miscarriage: Preliminary experience of 500 consecutive cases","Clifford K., Rai R., Watson H., Regan L.",02681161,"Human Reproduction",9, 7,171,8,15,23,6,200
