,"This is a citation overview for a set of 120 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 34 (Of the 120 documents considered for the h-Index, 34 have been cited at least 34 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,2324,247,211,458,132,2914
2008,"Proteomic analysis of polymeric salivary mucins: No evidence for MUC19 in human saliva","Rousseau K., Thornton D.J., Kirkham S., Johnson L., Fitzpatrick B., Howard M., Adams E.J., Rogers D.F., Knight D., Clegg P.",02646021,"Biochemical Journal",413, 3,0,0,0,0,0,0
2008,"Novel targets and drugs in inflammatory lung disease","Donnelly L.E., Rogers D.F.",14714892,"Current Opinion in Pharmacology",8, 3,0,0,0,0,0,0
2007,"Mucoactive agents for airway mucus hypersecretory diseases","Rogers D.F.",00201324,"Respiratory Care",52, 9,0,1,5,6,6,12
2007,"The non-neuronal cholinergic system in the airways: An unappreciated regulatory role in pulmonary inflammation?","Gwilt C.R., Donnelly L.E., Rogers D.F.",01637258,"Pharmacology and Therapeutics",115, 2,0,0,6,6,6,12
2006,"Intravenously administered oligonucleotides can be delivered to conducting airway epithelium via the bronchial circulation","Holder E., Griesenbach U., Li S., Huang L., Rogers D.F., Jeffery P.K., Geddes D.M., Alton E.W.F.W.",09697128,"Gene Therapy",13, 23,1,1,1,2,0,3
2006,"Airway mucus hypersecretion: Rationales for pharmacotherapy","Rogers D.F.",17471060,"Journal of Organ Dysfunction",2, 3,1,0,0,0,0,1
2006,"Treatment of airway mucus hypersecretion","Rogers D.F., Barnes P.J.",07853890,"Annals of Medicine",38, 2,0,9,10,19,10,29
2005,"The role of airway secretions in COPD: Pathophysiology, epidemiology and pharmacotherapeutic options","Rogers D.F.",15412555,"COPD: Journal of Chronic Obstructive Pulmonary Disease",2, 3,1,3,2,5,0,6
2005,"Sputum matrix metalloproteases: Comparison between chronic obstructive pulmonary disease and asthma","Culpitt S.V., Rogers D.F., Traves S.L., Barnes P.J., Donnelly L.E.",09546111,"Respiratory Medicine",99, 6,6,13,10,23,5,34
2005,"Mucociliary dysfunction in COPD: Effect of current pharmacotherapeutic options","Rogers D.F.",10945539,"Pulmonary Pharmacology and Therapeutics",18, 1,9,7,4,11,1,21
2004,"Airway mucus hypersecretion in asthma: An undervalued Pathology?","Rogers D.F.",14714892,"Current Opinion in Pharmacology",4, 3,20,20,13,33,6,59
2003,"Inhibition by red wine extract, resveratrol, of cytokine release by alveolar macrophages in COPD","Culpitt S.V., Rogers D.F., Fenwick P.S., Shah P., De Matos C., Russell R.E.K., Barnes P.J., Donnelly L.E.",00406376,"Thorax",58, 11,41,7,11,18,5,64
