,"Author: Donnelly, CHRISTL A.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 31 (Of the 145 documents considered for the h-Index, 31 have been cited at least 31 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,2803,588,483,1071,336,4210
2009,"Contrasting reservoirs for Schistosoma japonicum between marshland and hilly regions in Anhui, China - a two-year longitudinal parasitological survey","LU D.-B., WANG T.-P., RUDGE J.W., DONNELLY C.A., FANG G.-R., WEBSTER J.P.",00311820,"Parasitology",, ,0,0,0,0,0,0
2009,"Assessing the severity of the novel influenza A/H1N1 pandemic.","Garske T., Legrand J., Donnelly C.A., Ward H., Cauchemez S., Fraser C., Ferguson N.M., Ghani A.C.",14685833,"BMJ (Clinical research ed.)",339, ,0,0,0,0,0,0
2009,"The development of an age-structured model for trachoma transmission dynamics, pathogenesis and control","Gambhir M., Mabey D.C., Grassly N.C., Basanez M.-G., Burton M.J., Solomon A.W., Bailey R.L., Holland M.J., Blake I.M., Donnelly C.A., Jabr I.",,"PLoS Neglected Tropical Diseases",3, 6,0,0,0,0,0,0
2009,"Assessing the severity of the novel influenza A/H1N1 pandemic","Garske T., Legrand J., Donnelly C.A., Ward H., Cauchemez S., Fraser C., Ferguson N.M., Ghani A.C.",09598146,"BMJ",339, 7714,0,0,0,0,2,2
2009,"Evolution in a multi-host parasite: Chronobiological circadian rhythm and population genetics of Schistosoma japonicum cercariae indicates contrasting definitive host reservoirs by habitat","Lu D.-B., Wang T.-P., Rudge J.W., Donnelly C.A., Fang G.-R., Webster J.P.",00207519,"International Journal for Parasitology",, ,0,0,0,0,0,0
2009,"Social group size affects Mycobacterium bovis infection in European badgers (Meles meles)","Woodroffe R., Gilks P., Hedges S., Jenkins H.E., Johnston W.T., McInerney J.P., Morrison W.I., Pope L.C., Donnelly C.A., Wei G., Cox D.R., Bourne F.J., Burke T., Butlin R.K., Cheeseman C.L., Gettinby G.",00218790,"Journal of Animal Ecology",78, 4,0,0,0,0,0,0
2009,"Pandemic potential of a strain of influenza A (H1N1): Early findings","Fraser C., Lyons E.J., Jombart T., Hinsley W.R., Grassly N.C., Balloux F., Ghani A.C., Ferguson N.M., Rambaut A., Pybus O.G., Lopez-Gatell H., Donnelly C.A., Alpuche-Aranda C.M., Chapela I.B., Zavala E.P., Ma. Espejo Guevara D., Checchi F., Garcia E., Hugonnet S., Roth C., Cauchemez S., Hanage W.P., Van Kerkhove M.D., Hollingsworth T.D., Griffin J., Baggaley R.F., Jenkins H.E.",00368075,"Science",324, 5934,0,0,0,0,36,36
2009,"Sensitivities and specificities of diagnostic tests and infection prevalence of Schistosoma haematobium estimated from data on adults in villages northwest of Accra, Ghana","Koukounari A., Webster J.P., Donnelly C.A., Bray B.C., Naples J., Bosompem K., Shiff C.",00029637,"American Journal of Tropical Medicine and Hygiene",80, 3,0,0,0,0,0,0
2009,"Bovine tuberculosis in cattle and badgers in localized culling areas.","Woodroffe R., Clifton-Hadley R.S., Gettinby G., Hewinson R.G., McInerney J.P., Mitchell A.P., Morrison W.I., Watkins G.H., Donnelly C.A., Cox D.R., Gilks P., Jenkins H.E., Johnston W.T., Le Fevre A.M., Bourne F.J., Cheeseman C.L.",00903558,"Journal of wildlife diseases",45, 1,0,0,0,0,2,2
2009,"Estimation of transmission parameters of H5N1 avian influenza virus in chickens","Bouma A., Claassen I., Natih K., Klinkenberg D., Donnelly C.A., Koch G., Van Boven M.",15537366,"PLoS Pathogens",5, 1,0,0,0,0,1,1
2008,"Evaluating evidence of association of bovine tuberculosis in cattle and badgers","Hone J., Donnelly C.A.",00218901,"Journal of Applied Ecology",45, 6,0,0,0,0,1,1
2008,"Effectiveness of immunization against paralytic poliomyelitis in Nigeria","Jenkins H.E., Aylward R.B., Gasasira A., Donnelly C.A., Abanida E.A., Koleosho-Adelekan T., Grassly N.C.",00284793,"New England Journal of Medicine",359, 16,0,0,1,1,4,5
2008,"The prevalence, distribution and severity of detectable pathological lesions in badgers naturally infected with Mycobacterium bovis","Jenkins H.E., Watkins G.H., Woodroffe R., Morrison W.I., Cox D.R., Donnelly C.A., Johnston W.T., Bourne F.J., Clifton-hadley R.S., Gettinby G., Mcinerney J.P.",09502688,"Epidemiology and Infection",136, 10,0,0,1,1,1,2
2008,"Specificity of the Toxoplasma gondii-altered behaviour to definitive versus non-definitive host predation risk","Lamberton P.H.L., Donnelly C.A., Webster J.P.",00311820,"Parasitology",135, 10,0,0,0,0,2,2
2008,"The effects of annual widespread badger culls on cattle tuberculosis following the cessation of culling","Jenkins H.E., Woodroffe R., Donnelly C.A.",12019712,"International Journal of Infectious Diseases",12, 5,0,0,1,1,0,1
2008,"Effects of culling on badger abundance: Implications for tuberculosis control","Woodroffe R., McInerney J.P., Morrison W.I., Gilks P., Johnston W.T., Le Fevre A.M., Cox D.R., Donnelly C.A., Bourne F.J., Cheeseman C.L., Gettinby G.",09528369,"Journal of Zoology",274, 1,0,0,2,2,3,5
