,"This is a citation overview for a set of 399 documents.",,,,,,,,,,,,
,,,,,,,,,,,,,
,"h index = 69 (Of the 399 documents considered for the h-Index, 69 have been cited at least 69 times.)",,,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,<2010,2010,2011,2012,subtotal,>2012,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,12628,2486,2567,823,5876,0,18504
2009,"Consumption of vegetables and fruit and the risk of bladder cancer in the European Prospective Investigation into Cancer and Nutrition","Buchner F.L., Clavel-Chapelon F., Boutron-Ruault M.-C., Touillaud M., Chang-Claude J., Kaaks R., Boeing H., Weikert S., Trichopoulou A., Lagiou P., Trichopoulos D., Bueno-De-Mesquita H.B., Palli D., Sieri S., Vineis P., Tumino R., Panico S., Vrieling A., Peeters P.H.M., Van Gils C.H., Lund E., Gram I.T., Ros M.M., Engeset D., Martinez C., Gonzalez C.A., Larranaga N., Ardanaz E., Navarro C., Rodriguez L., Manjer J., Ehrnstrom R.A., Hallmans G., Kampman E., Ljungberg B., Allen N.E., Roddam A.W., Bingham S., Khaw K.-T., Slimani N., Boffetta P., Jenab M., Mouw T., Michaud D.S., Egevad L., Kiemeney L.A.L.M., Riboli E., Overvad K., Raaschou-Nielsen O., Tjonneland A., Roswall N.",00207136,"International Journal of Cancer",125, 11,0,2,4,3,9,0,9
2009,"Genetic variation in genes of the fatty acid synthesis pathway and breast cancer risk","Campa D., Boutron-Ruault M.-C., Chajes V., Rohrmann S., Chang-Claude J., Boeing H., Fisher E., Trichopoulou A., Trichopoulos D., Palli D., Villarini A., McKay J., Sacerdote C., Mattiello A., Tumino R., Peeters P.H.M., Van Gils C.H., Bas Bueno-De-Mesquita H., Lund E., Chirlaque M.D., Sala N., Suarez L.R., Sinilnikova O., Barricarte A., Dorronsoro M., Sanchez M.-J., Lenner P., Hallmans G., Tsilidis K., Bingham S., Khaw K.-T., Gallo V., Norat T., Husing A., Riboli E., Rinaldi S., Lenoir G., Tavtigian S.V., Canzian F., Kaaks R., Vogel U., Hansen R.D., Overvad K., Witt P.M., Clavel-Chapelon F.",01676806,"Breast Cancer Research and Treatment",118, 3,0,2,3,1,6,0,6
2009,"Linoleic acid, a dietary n-6 polyunsaturated fatty acid, and the aetiology of ulcerative colitis: A nested case-control study within a European prospective cohort study","Hart A., Danielsson A., Palmqvist R., Sjodin H., Hagglund G., Berglund G., Lindgren S., Grip O., Palli D., Masala G., Day N.E., Tjonneland A., Luben R., Welch A., Khaw K.-T., Bingham S., Riboli E., Kennedy H., Olsen A., Overvad K., Bergmann M.M., Boeing H., Nagel G., Linseisen J., Hallmans G.",00175749,"Gut",58, 12,1,11,12,5,28,0,29
2009,"Total dietary carbohydrate, sugar, starch and fibre intakes in the European Prospective Investigation into Cancer and Nutrition","Cust A.E., Chirlaque M.D., Rinaldi S., Tjonneland A., Jensen M.K., Clavel-Chapelon F., Boutron-Ruault M.C., Kaaks R., Nothlings U., Chloptsios Y., Zylis D., Skilton M.R., Mattiello A., Caini S., Ocke M.C., van der Schouw Y.T., Skeie G., Parr C.L., Molina-Montes E., Manjer J., Johansson I., McTaggart A., van Bakel M.M.E., Key T.J., Bingham S., Riboli E., Slimani N., Halkjaer J., Olsen A., Agnoli C., Psaltopoulou T., Buurma E., Sonestedt E.",09543007,"European Journal of Clinical Nutrition",63, 4,3,3,2,1,6,0,9
2009,"Eating out of home: Energy, macro- and micronutrient intakes in 10 European countries. The European Prospective Investigation into Cancer and Nutrition","Orfanos P., Rodriguez L., Ardanaz E., Sacerdote C., Giurdanella M.C., Niekerk E.M., Peeters P.H.M., Manjer J., van Guelpen B., Deharveng G., Skeie G., Naska A., Engeset D., Halkjaer J., Jensen A.M., McTaggart A., Crowe F., Stratigakou V., Oikonomou E., Touvier M., Niravong M., Riboli E., Trichopoulou A., Bingham S., Slimani N., Grioni S., Boer J.M.A., van Bakel M.M.E., Ericson U., Rohrmann S., Boeing H.",09543007,"European Journal of Clinical Nutrition",63, 4,0,0,5,1,6,0,6
2009,"Dietary fat intake in the European Prospective into Cancer and Nutrition: Results from the 24-h dietary recalls","Linseisen J., Welch A.A., Ocke M., Amiano P., Agnoli C., Ferrari P., Sonestedt E., Chajes V., Bueno-de-Mesquita H.B., Kaaks R., Weikert C., Dorronsoro M., Rodriguez L., Ermini I., Mattiello A., van der Schouw Y.T., Manjer J., Nilsson S., Jenab M., Lund E., Brustad M., Halkjaer J., Jakobsen M.U., Khaw K.T., Crowe F., Georgila C., Misirli G., Niravong M., Touvier M., Bingham S., Riboli E., Slimani N.",09543007,"European Journal of Clinical Nutrition",63, 4,3,2,3,2,7,0,10
2009,"Specific food group combinations explaining the variation in intakes of nutrients and other important food components in the European Prospective Investigation into Cancer and Nutrition: An application of the reduced rank regression method","Kroger J., Wirfalt E., Boeing H., Hoffmann K., Schulze M.B., Orfanos P., Oikonomou E., Huybrechts I., Rohrmann S., Pischon T., Manjer J., Ferrari P., Agren A., Navarro C., Jakszyn P., Boutron-Ruault M.C., Niravong M., Khaw K.T., Crowe F., Ocke M.C., van der Schouw Y.T., Mattiello A., Jenab M., Bellegotti M., Engeset D., Hjartaker A., Egeberg R., Overvad K., Riboli E., Bingham S., Slimani N., Bamia C., Touvier M., Bueno-de-Mesquita H.B., Fahey M.T., Benetou V., Schulz M.",09543007,"European Journal of Clinical Nutrition",63, 4,0,0,4,0,4,0,4
2009,"Dietary intake of the water-soluble vitamins B1, B2, B6, B12 and C in 10 countries in the European Prospective Investigation into Cancer and Nutrition","Olsen A., Peeters P.H.M., Touvier M., Niravong M., Waaseth M., Skeie G., Khaw K.T., Travis R., Ferrari P., Sanchez M.J., Agudo A., Halkjaer J., Overvad K., Linseisen J., Weikert C., Sacerdote C., Evangelista A., Zylis D., Tsiotas K., Manjer J., van Guelpen B., Riboli E., van Gils C.H., Slimani N., Bingham S., Buijsse B., Verhagen H., Jenab M., Boutron-Ruault M.C., Ericson U., Ocke M.C.",09543007,"European Journal of Clinical Nutrition",63, 4,2,1,2,2,5,0,7
2009,"Use of dietary supplements in the European Prospective Investigation into Cancer and Nutrition calibration study","Skeie G., Braaten T., Hjartaker A., Lentjes M., Amiano P., Jakszyn P., Pala V., Palanca A., Niekerk E.M., Verhagen H., Avloniti K., Psaltopoulou T., Niravong M., Touvier M., Nimptsch K., Haubrock J., Walker L., Spencer E.A., Roswall N., Olsen A., Wallstrom P., Nilsson S., Casagrande C., Deharveng G., Hellstrom V., Boutron-Ruault M.-C., Tjonneland A., Joensen A.M., Clavel-Chapelon F., Trichopoulou A., Martinez C., Rodriguez L., Frasca G., Sacerdote C., Peeters P.H.M., Linseisen J., Schienkiewitz A., Welch A.A., Manjer J., Ferrari P., Riboli E., Bingham S., Engeset D., Lund E., Slimani N.",09543007,"European Journal of Clinical Nutrition",63, 4,4,5,9,2,16,0,20
2009,"Intake of total, animal and plant proteins, and their food sources in 10 countries in the European Prospective Investigation into Cancer and Nutrition","Halkjaer J., Niravong M., Touvier M., Linseisen J., Steffen A., Ocke M.C., Peeters P.H.M., Chirlaque M.D., Larranaga N., Ferrari P., Contiero P., Olsen A., Frasca G., Engeset D., Lund E., Misirli G., Kosti M., Riboli E., Slimani N., Bingham S., Bjerregaard L.J., Deharveng G., Tjonneland A., Welch A.A., Crowe F.L., Wirfalt E., Hellstrom V.",09543007,"European Journal of Clinical Nutrition",63, 4,2,3,3,3,9,0,11
2009,"Energy intake and sources of energy intake in the European Prospective Investigation into Cancer and Nutrition","Ocke M.C., Rinaldi S., Jenab M., Halkjaer J., Jakobsen M.U., Niravong M., Clavel-Chapelon F., Kaaks R., Bergmann M., Moutsiou E., Trichopoulou A., Larranaga N., Lauria C., Sacerdote C., Bueno-de-Mesquita H.B., Peeters P.H.M., Hjartaker A., Parr C.L., Tormo M.J., Sanchez M.J., Manjer J., Hellstrom V., Grioni S., Mulligan A., Spencer E.A., Riboli E., Bingham S., Slimani N., van den Berg S.W., Ferrari P., Salvini S., Benetou V., Linseisen J., Wirfalt E.",09543007,"European Journal of Clinical Nutrition",63, 4,2,0,3,0,3,0,5
2009,"Variation in intakes of calcium, phosphorus, magnesium, iron and potassium in 10 countries in the European Prospective Investigation into Cancer and Nutrition study","Welch A.A., Engeset D., Lund E., Lentjes M., Key T., Touvier M., Niravong M., Larranaga N., Rodriguez L., Ocke M.C., Peeters P.H.M., Fransen H., Tjonneland A., Bjerregaard L., Vasilopoulou E., Dilis V., Linseisen J., Nothlings U., Riboli E., Slimani N., Bingham S., Jenab M., Boutron-Ruault M.C., Tumino R., Agnoli C., Ericson U., Johansson I., Ferrari P.",09543007,"European Journal of Clinical Nutrition",63, 4,2,0,4,1,5,0,7
2009,"Dietary glycaemic index and glycaemic load in the European Prospective Investigation into Cancer and Nutrition","van Bakel M.M.E., Du H., Halkjaer J., Tormo M.J., Cust A.E., Brighenti F., Beulens J.W., Ferrari P., Biessy C., Lentjes M., Spencer E.A., Kaaks R., Panico S., Masala G., Bueno-de-Mesquita H.B., Peeters P.H.M., Trichopoulou A., Psaltopoulou T., Clavel-Chapelon F., Touvier M., Skeie G., Rinaldi S., Feskens E.J.M., Sonestedt E., Johansson I., Schulze M., Ardanaz E., Buckland G., Tjonneland A., Overvad K., Bingham S., Riboli E., Slimani N., Rohrmann S., Welch A.A., Pala V., Avloniti K., van der Schouw Y.T., van der A D.L.",09543007,"European Journal of Clinical Nutrition",63, 4,0,2,1,1,4,0,4
2009,"Dietary intakes of retinol, ?-carotene, vitamin D and vitamin E in the European Prospective Investigation into Cancer and Nutrition cohort","Jenab M., Salvini S., van Gils C.H., Brustad M., Shakya-Shrestha S., Buijsse B., Verhagen H., Touvier M., Biessy C., Wallstrom P., Bouckaert K., Lund E., Waaseth M., Roswall N., Joensen A.M., Linseisen J., Boeing H., Vasilopoulou E., Dilis V., Sieri S., Sacerdote C., Ferrari P., Manjer J., Nilsson S., Welch A.A., Travis R., Boutron-Ruault M.C., Niravong M., Bueno-de-Mesquita H.B., van der Schouw Y.T., Tormo M.J., Barricarte A., Riboli E., Bingham S., Slimani N.",09543007,"European Journal of Clinical Nutrition",63, 4,2,2,4,3,9,0,11
