,"This is a citation overview for a set of 167 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 34 (Of the 167 documents considered for the h-Index, 34 have been cited at least 34 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,2620,563,627,1190,395,4205
2009,"All-cause mortality after diabetes-related amputation in Barbados: A prospective case-control study","Hambleton I.R., Jonnalagadda R., Fraser H.S., Chaturvedi N., Hennis A.J.",01495992,"Diabetes Care",32, 8,0,0,0,0,0,0
2009,"Differential effects of antihypertensive treatment on the retinal microcirculation: An anglo-scandinavian cardiac outcomes trial substudy","Thom S., Poulter N., O'Brien E., Hughes A., Stettler C., Stanton A., Witt N., Tapp R., Chaturvedi N., Allemann S., Mayet J., Sever P.",0194911X,"Hypertension",54, 2,0,0,0,0,1,1
2009,"Dual Renin-Angiotensin System Blockade and Kidney Disease","Parving H.-H., Brenner B.M., McMurray J.J.V., de Zeeuw D., Haffner S.M., Solomon S.D., Chaturvedi N., Pfeffer M.A.",07351097,"Journal of the American College of Cardiology",54, 3,0,0,0,0,0,0
2009,"Effect of Candesartan on Microalbuminuria and Albumin Excretion Rate in Diabetes Three Randomized Trials","Bilous R., Chaturvedi N., Sjolie A.K., Fuller J., Klein R., Orchard T., Porta M., Parving H.-H.",00034819,"Annals of Internal Medicine",151, 1,0,0,0,0,2,2
2009,"Anti-heat shock protein 27 antibody levels and diabetes complications in the EURODIAB study","Burt D., Gruden G., Bruno G., Chaturvedi N., Schalkwijk C., Stehouwer C.D., Witte D.R., Fuller J.H., Pinach S., Perin P.C.",01495992,"Diabetes Care",32, 7,0,0,0,0,0,0
2009,"Exploring the impact of patient views on 'appropriate' use of services and help seeking: A mixed method study","Adamson J., Ben-Shlomo Y., Chaturvedi N., Donovan J.",09601643,"British Journal of General Practice",59, 564,0,0,0,0,1,1
2009,"Serum amyloid A, C-reactive protein, and retinal microvascular changes in hypertensive diabetic and nondiabetic individuals: An Anglo-Scandinavian Cardiac Outcomes Trial (ASCOT) substudy","Stettler C., Gallimore J.R., Hughes A.D., Chaturvedi N., Witt N., Tapp R.J., Thom S., Allemann S., Tillin T., Stanton A., O'Brien E., Poulter N.",01495992,"Diabetes Care",32, 6,0,0,0,0,0,0
2009,"Aliskiren Trial in Type 2 Diabetes Using Cardio-Renal Endpoints (ALTITUDE): Rationale and study design","Parving H.-H., Xiang Z., Armbrecht J., Pfeffer M.A., Brenner B.M., McMurray J.J.V., De Zeeuw D., Haffner S.M., Solomon S.D., Chaturvedi N., Ghadanfar M., Weissbach N.",09310509,"Nephrology Dialysis Transplantation",24, 5,0,0,0,0,5,5
2009,"Levels of soluble receptor for AGE are cross-sectionally associated with cardiovascular disease in type 1 diabetes, and this association is partially mediated by endothelial and renal dysfunction and by low-grade inflammation: The EURODIAB Prospective Complications Study","Nin J.W.M., Ferreira I., Schalkwijk C.G., Prins M.H., Chaturvedi N., Fuller J.H., Stehouwer C.D.A.",0012186X,"Diabetologia",52, 4,0,0,0,0,0,0
2009,"All-cause mortality after diabetes-related amputation in barbados: A prospective case-control study","Hambleton I.R., Jonnalagadda R., Davis C.R., Fraser H.S., Chaturvedi N., Hennis A.J.",01495992,"Diabetes Care",32, 2,0,0,0,0,2,2
2009,"Determinants of retinal microvascular architecture in normal subjects.","Hughes A.D., Wong T.Y., Witt N., Evans R., Thom S.A., Klein B.E., Chaturvedi N., Klein R.",15498719,"Microcirculation (New York, N.Y. : 1994)",16, 2,0,0,0,0,1,1
2008,"Effect of low vs. high dietary sodium on blood pressure levels in a normotensive Indo-Asian population","Jessani S., Hatcher J., Chaturvedi N., Jafar T.H.",08957061,"American Journal of Hypertension",21, 11,0,0,1,1,1,2
2008,"South Asian men have different patterns of coronary artery disease when compared with European men","Tillin T., Thom S., Chaturvedi N., Hughes A., Dhutia H., Chambers J., Malik I., Coady E., Mayet J., Wright A.R., Kooner J., Shore A.",01675273,"International Journal of Cardiology",129, 3,0,0,0,0,0,0
2008,"Effect of candesartan on progression and regression of retinopathy in type 2 diabetes (DIRECT-Protect 2): a randomised placebo-controlled trial","Sjolie A.K., Klein R., Porta M., Orchard T., Fuller J., Parving H.H., Bilous R., Chaturvedi N.",01406736,"The Lancet",372, 9647,0,0,3,3,19,22
2008,"Effect of candesartan on prevention (DIRECT-Prevent 1) and progression (DIRECT-Protect 1) of retinopathy in type 1 diabetes: randomised, placebo-controlled trials","Chaturvedi N., Porta M., Klein R., Orchard T., Fuller J., Parving H.H., Bilous R., Sjolie A.K.",01406736,"The Lancet",372, 9647,0,0,3,3,16,19
2008,"Ethnicity and Left Ventricular Diastolic Function in Hypertension. An ASCOT (Anglo-Scandinavian Cardiac Outcomes Trial) Substudy","Sharp A., Poulter N.R., Sever P.S., Mayet J., Tapp R., Francis D.P., McG. Thom S.A., Hughes A.D., Stanton A.V., Zambanini A., Chaturvedi N., Byrd S.",07351097,"Journal of the American College of Cardiology",52, 12,0,0,1,1,0,1
2008,"Alcohol consumption and risk of microvascular complications in type 1 diabetes patients: The EURODIAB Prospective Complications Study","Beulens J.W.J., Kruidhof J.S., Grobbee D.E., Chaturvedi N., Fuller J.H., Soedamah-Muthu S.S.",0012186X,"Diabetologia",51, 9,0,0,1,1,2,3
2008,"Ethnic differences in retinal microvascular structure","Tillin T., Evans R.M., Witt N.W., Sharp P.S., McKeigue P.M., Chaturvedi N., Hughes A.D.",0012186X,"Diabetologia",51, 9,0,0,0,0,1,1
2008,"Relationship between risk factors and mortality in type 1 diabetic patients in europe: The eurodiab prospective complications study (PCS)","Soedamah-Muthu S.S., Chaturvedi N., Witte D.R., Stevens L.K., Porta M., Fuller J.H.",01495992,"Diabetes Care",31, 7,0,0,0,0,1,1
2008,"Serum heat shock protein 27 and diabetes complications in the EURODIAB prospective complications study: A novel circulating marker for diabetic neuropathy","Gruden G., Perin P.C., Bruno G., Chaturvedi N., Burt D., Schalkwijk C., Pinach S., Stehouwer C.D., Witte D.R., Fuller J.H.",00121797,"Diabetes",57, 7,0,0,2,2,4,6
2008,"Age and sex interaction in reported help seeking in response to chest pain","Adamson J., Donovan J., Ben-Shlomo Y., Chaturvedi N., Bowling A.",09601643,"British Journal of General Practice",58, 550,0,0,0,0,0,0
2008,"Rise in childhood obesity with persistently high rates of undernutrition among urban school-aged Indo-Asian children","Jafar T.H., Qadri Z., Islam M., Hatcher J., Bhutta Z.A., Chaturvedi N.",00039888,"Archives of Disease in Childhood",93, 5,0,0,3,3,1,4
2008,"Low birth weight and retinal vascular caliber in young children","Cheung N., Hughes A.D., Ness A., Williams C., Wong T.Y., Liew G., Saw S.M., Tapp J.R., Witt N., Chaturvedi N., Evans R., Thom S.A.",00314005,"Pediatrics",121, 4,0,0,1,1,0,1
2008,"Cardiovascular disease mortality in relation to childhood and adulthood socioeconomic markers in British South Asian men","Tillin T., Chaturvedi N., Forouhi N.G., Smith G.D., McKeigue P.M.",13556037,"Heart",94, 4,0,0,1,1,0,1
