,"This is a citation overview for a set of 83 documents.",,,,,,,,,,,,
,,,,,,,,,,,,,
,"h index = 34 (Of the 83 documents considered for the h-Index, 34 have been cited at least 34 times.)",,,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,<2010,2010,2011,2012,subtotal,>2012,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,3622,600,619,207,1426,0,5048
2009,"Consumption of vegetables and fruit and the risk of bladder cancer in the European Prospective Investigation into Cancer and Nutrition","Buchner F.L., Clavel-Chapelon F., Boutron-Ruault M.-C., Touillaud M., Chang-Claude J., Kaaks R., Boeing H., Weikert S., Trichopoulou A., Lagiou P., Trichopoulos D., Bueno-De-Mesquita H.B., Palli D., Sieri S., Vineis P., Tumino R., Panico S., Vrieling A., Peeters P.H.M., Van Gils C.H., Lund E., Gram I.T., Ros M.M., Engeset D., Martinez C., Gonzalez C.A., Larranaga N., Ardanaz E., Navarro C., Rodriguez L., Manjer J., Ehrnstrom R.A., Hallmans G., Kampman E., Ljungberg B., Allen N.E., Roddam A.W., Bingham S., Khaw K.-T., Slimani N., Boffetta P., Jenab M., Mouw T., Michaud D.S., Egevad L., Kiemeney L.A.L.M., Riboli E., Overvad K., Raaschou-Nielsen O., Tjonneland A., Roswall N.",00207136,"International Journal of Cancer",125, 11,0,2,4,3,9,0,9
2009,"Genome-wide association study identifies variants in the ABO locus associated with susceptibility to pancreatic cancer","Amundadottir L., Jacobs E.J., LaCroix A., Zheng W., Albanes D., Bamlet W., Berg C.D., Berrino F., Bingham S., Buring J.E., Bracci P.M., Kraft P., Canzian F., Clavel-Chapelon F., Clipp S., Cotterchio M., De Andrade M., Duell E.J., Fox Jr. J.W., Gallinger S., Gaziano J.M., Giovannucci E.L., Stolzenberg-Solomon R.Z., Goggins M., Gonzalez C.A., Hallmans G., Hankinson S.E., Hassan M., Holly E.A., Hunter D.J., Hutchinson A., Jackson R., Jacobs K.B., Fuchs C.S., Jenab M., Kaaks R., Klein A.P., Kooperberg C., Kurtz R.C., Li D., Lynch S.M., Mandelson M., McWilliams R.R., Mendelsohn J.B., Petersen G.M., Michaud D.S., Olson S.H., Overvad K., Patel A.V., Peeters P.H.M., Rajkovic A., Riboli E., Risch H.A., Shu X.-O., Thomas G., Arslan A.A., Tobias G.S., Trichopoulos D., Van Den Eeden S.K., Virtamo J., Wactawski-Wende J., Wolpin B.M., Yu H., Yu K., Zeleniuch-Jacquotte A., Chanock S.J., Bueno-De-Mesquita H.B., Hartge P., Hoover R.N., Gross M., Helzlsouer K.",10614036,"Nature Genetics",41, 9,3,28,33,14,75,0,78
2009,"Tobacco use and bladder cancer patterns in three western European countries","Van Hemelrijck M.J.J., Michaud D.S., Connolly G.N., Kabir Z.",17413842,"Journal of Public Health",31, 3,1,1,2,0,3,0,4
