,"Author: Garralda Hualde, Professor Maria Elena;Garralda, Maria Elena;Garralda, Elena Maria;Garralda, Elena ",,,,,,,,,,,,
,,,,,,,,,,,,,
,This is a citation overview for a set of 124 documents.,,,,,,,,,,,,
,,,,,,,,,,,,,
,"h index = 27 (Of the 124 documents considered for the h-Index, 27 have been cited at least 27 times.)",,,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,<2010,2010,2011,2012,subtotal,>2012,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,1630,200,230,101,531,0,2161
2009,Depressive symptoms and behavioural health risks in young women attending an urban sexual health clinic,"Fernandez V., Kramer T., Fong G., Doig A., Garralda M.E.",3051862,"Child: Care, Health and Development",35,6,1,0,1,0,1,0,2
2009,Longer-term psychiatric adjustment of children and parents after meningococcal disease,"Garralda M.E., Gledhill J., Nadel S., Neasham D., O'Connor M., Shears D.",15297535,Pediatric Critical Care Medicine,10,6,0,0,0,0,0,0,0
2009,"Local restoration of dystrophin expression with the morpholino oligomer AVI-4658 in Duchenne muscular dystrophy: a single-blind, placebo-controlled, dose-escalation, proof-of-concept study","Kinali M., Nihoyannopoulos P., Garralda M.E., Rutherford M., Mcculley C., Popplewell L., Graham I.R., Dickson G., Wood M.J., Wells D.J., Wilton S.D., Arechavala-Gomeza V., Kole R., Straub V., Bushby K., Sewry C., Morgan J.E., Muntoni F., Feng L., Cirak S., Hunt D., Adkin C., Guglieri M., Ashton E., Abbs S.",14744422,The Lancet Neurology,8,10,4,52,68,32,152,0,156
2009,Assessment of somatic symptoms in british secondary school children using the children's somatization inventory (CSI),"Vila M., Kramer T., Hickey N., Dattani M., Jefferis H., Singh M., Garralda M.E.",1468693,Journal of Pediatric Psychology,34,9,0,1,4,4,9,0,9
2009,Accountability of specialist child and adolescent mental health services,Garralda E.M.,71250,British Journal of Psychiatry,194,5,0,1,2,1,4,0,4
2009,Neuro-cognitive performance in children with type 1 diabetesa meta-analysis,"Naguib J.M., Kulinskaya E., Lomax C.L., Garralda M.E.",1468693,Journal of Pediatric Psychology,34,3,1,6,8,1,15,0,16
2009,Factors influencing primary care attendance in adolescents with high levels of depressive symptoms,"Ferrin M., Gledhill J., Kramer T., Garralda M.E.",9337954,Social Psychiatry and Psychiatric Epidemiology,44,10,1,0,3,1,4,0,5
2009,What makes a good CAMHS primary mental health worker?,"Bradley S., Hickey N., Kramer T., Garralda M.E.",1475357X,Child and Adolescent Mental Health,14,1,0,1,0,0,1,0,1
2008,Somatization and somatoform disorders,Garralda E.,14761793,Psychiatry,7,8,0,0,0,0,0,0,0
2008,Anxiety disorders in children and adolescents,"Vallance A., Garralda E.",14761793,Psychiatry,7,8,0,0,0,0,0,0,0
2008,Neuropsychological function in children following admission to paediatric intensive care: A pilot investigation,"Elison S., Shears D., Nadel S., Sahakian B., Garralda M.E.",3424642,Intensive Care Medicine,34,7,2,3,4,2,9,0,11
2007,Cross-national reliability of clinician-rated outcome measures in child and adolescent mental health services,"Hanssen-Bauer K., Gowers S., Aalen O.O., Bilenberg N., Brann P., Garralda E., Merry S., Heyerdahl S.",0894587X,Administration and Policy in Mental Health and Mental Health Services Research,34,6,1,6,3,1,10,0,11
2007,NICE guidelines on depression in children and young people: Not always following the evidence,"Hodes M., Garralda E.",9556036,Psychiatric Bulletin,31,10,2,0,1,0,1,0,3
2007,Post-traumatic stress disorder in childhood,"Tareen A., Garralda M.E., Hodes M.",17430585,Archives of Disease in Childhood: Education and Practice Edition,92,1,2,0,1,0,1,0,3
2007,Psychiatric adjustment in the year after meningococcal disease in childhood,"Shears D., Nadel S., Gledhill J., Gordon F., Garralda M.E.",8908567,Journal of the American Academy of Child and Adolescent Psychiatry,46,1,6,3,2,1,6,0,12
2006,Functional symptoms and somatoform disorders in children and adolescents: The role of standardised measures in assessment,"Gledhill J., Garralda M.E.",1475357X,Child and Adolescent Mental Health,11,4,1,0,1,0,1,0,2
2006,Knee-ankle-foot orthosis in children with duchenne muscular dystrophy: User views and adjustment,"Garralda M.E., Muntoni F., Cunniff A., Caneja A.D.",10903798,European Journal of Paediatric Neurology,10,4,5,2,1,0,3,0,8
2006,Use of a routine mental health measure in an adolescent secure unit,"Yates P., Kramer T., Garralda M.E.",71250,British Journal of Psychiatry,188, ,1,1,1,0,2,0,3
2006,Paediatric liaison work by child and adolescent mental health services,"Woodgate M., Garralda M.E.",1475357X,Child and Adolescent Mental Health,11,1,4,2,1,0,3,0,7
2005,Chronic fatigue syndrome of childhood: Comparative study with emotional disorders,"Garralda M.E., Rangel L.",10188827,European Child and Adolescent Psychiatry,14,8,5,0,0,1,1,0,6
2005,Practitioner review: Chronic fatigue syndrome in childhood,"Garralda M.E., Chalder T.",219630,Journal of Child Psychology and Psychiatry and Allied Disciplines,46,11,8,4,4,1,9,0,17
2005,A child's admission to hospital: A qualitative study examining the experiences of parents,"Diaz-Caneja A., Gledhill J., Weaver T., Nadel S., Garralda E.",3424642,Intensive Care Medicine,31,9,12,4,4,0,8,0,20
2005,Anxiety disorders in children and adolescents,"Fong G., Garralda E.",14761793,Psychiatry,4,8,0,0,0,0,0,0,0
2005,Somatization and somatoform disorders,Garralda E.,14761793,Psychiatry,4,8,0,0,0,0,0,0,0
2005,Developing primary mental healthcare for children and adolescents,"Ani C., Garralda E.",9517367,Current Opinion in Psychiatry,18,4,3,1,1,0,2,0,5
