,"Author: Majeed, Azeem",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 26 (Of the 179 documents considered for the h-Index, 26 have been cited at least 26 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,1075,305,359,664,281,2020
2009,"Email for clinical communication between healthcare professionals","Atherton H., Car J., Meyer B., Majeed A.",1469493X,"Cochrane Database of Systematic Reviews",, 3,0,0,0,0,4,4
2009,"Light therapies for acne","Car J., Car M., Hamilton F., Layton A., Lyons C., Majeed A.",1469493X,"Cochrane Database of Systematic Reviews",, 3,0,0,0,0,0,0
2009,"Pay for perfomance and the quality of diabetes management in individuals with and without co-morbid medical conditions","Millett C., Bottle A., Ng A., Curcin V., Molokhia M., Saxena S., Majeed A.",01410768,"Journal of the Royal Society of Medicine",102, 9,0,0,0,0,0,0
2009,"A/H1N1 flu. Policy on antiviral drugs needs to be revised ...","English P.M., Carroll K., Majeed A., Sundkvist T., Millership S., Chambers S.",14685833,"BMJ (Clinical research ed.)",339, ,0,0,0,0,1,1
2009,"A/H1N1 flu: Policy on antiviral drugs needs to be revised ...","English P.M., Carroll K., Majeed A., Sundkvist T., Millership S., Chambers S.",09598146,"BMJ",339, 7712,0,0,0,0,0,0
2009,"Laser and other light therapies for the treatment of acne vulgaris: systematic review","Hamilton F.L., Car J., Lyons C., Car M., Layton A., Majeed A.",00070963,"British Journal of Dermatology",160, 6,0,0,0,0,0,0
2009,"Swine flu: Report from the UK ""epicentre""","Majeed A.",09598146,"BMJ",338, 7706,0,0,0,0,0,0
2009,"Impact of pay for performance on quality of chronic disease management by social class group in England","Crawley D., Ng A., Mainous III A.G., Majeed A., Millett C.",01410768,"Journal of the Royal Society of Medicine",102, 3,0,0,0,0,0,0
2009,"Impact of pay for performance on ethnic disparities in intermediate outcomes for diabetes: A longitudinal study","Millett C., Saxena S., Netuveli G., Majeed A.",01495992,"Diabetes Care",32, 3,0,0,0,0,0,0
2009,"The future of the quality and outcomes framework","Lester H., Majeed A.",09598146,"BMJ",338, 7685,0,0,0,0,0,0
2009,"Ethnic disparities in coronary heart disease management and pay for performance in the UK","Millett C., Gray J., Wall M., Majeed A.",08848734,"Journal of General Internal Medicine",24, 1,0,0,0,0,1,1
2009,"Outcome measures in acne vulgaris: Systematic review","Barratt H., Hamilton F., Car J., Lyons C., Layton A., Majeed A.",00070963,"British Journal of Dermatology",160, 1,0,0,0,0,0,0
