,"Authors: Gilks, Charles; Gilks, Charles F.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 27 (Of the 117 documents considered for the h-Index, 27 have been cited at least 27 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,2398,345,353,698,301,3397
2009,"Virological monitoring and resistance to first-line highly active antiretroviral therapy in adults infected with HIV-1 treated under WHO guidelines: a systematic review and meta-analysis","Gupta R.K., Pillay D., Hill A., Sawyer A.W., Cozzi-Lepri A., von Wyl V., Yerly S., Lima V.D., Gunthard H.F., Gilks C.",14733099,"The Lancet Infectious Diseases",9, 7,0,0,0,0,0,0
2009,"The global fight against HIV/AIDS, tuberculosis, and malaria: Current status and future perspectives","Vitoria M., Granich R., Gilks C.F., Gunneberg C., Hosseini M., Were W., Raviglione M., De Cock K.M.",00029173,"American Journal of Clinical Pathology",131, 6,0,0,0,0,0,0
2009,"Cost-effectiveness of strategies for monitoring the response to antiretroviral therapy in resource-limited settings","Phillips A.N., Gilks C., Lundgren J.D.",00039926,"Archives of Internal Medicine",169, 9,0,0,0,0,0,0
2009,"Universal voluntary HIV testing and immediate antiretroviral therapy - Authors' reply","Granich R.M., Gilks C.F., Dye C., De Cock K.M., Williams B.G.",01406736,"The Lancet",373, 9669,0,0,0,0,0,0
2009,"Universal voluntary HIV testing with immediate antiretroviral therapy as a strategy for elimination of HIV transmission: a mathematical model","Granich R.M., Gilks C.F., Dye C., De Cock K.M., Williams B.G.",01406736,"The Lancet",373, 9657,0,0,0,0,32,32
2009,"Can antiretroviral therapy eliminate HIV transmission?","De Cock K.M., Gilks C.F., Lo Y.-R., Guerma T.",01406736,"The Lancet",373, 9657,0,0,0,0,5,5
2008,"Management of HIV-infected patients with MDR- and XDR-TB in resource-limited settings","Scano F., Vitoria M., Burman W., Harries A.D., Gilks C.F., Havlir D.",10273719,"International Journal of Tuberculosis and Lung Disease",12, 12,0,0,0,0,3,3
2008,"Estimating glomerular filtration rate in HIV-infected adults in Africa: Comparison of Cockcroft-gault and modification of diet in renal disease formulae","Stohr W., Walker A.S., Munderi P., Tugume S., Gilks C.F., Darbyshire J.H., Hakim J.",13596535,"Antiviral Therapy",13, 6,0,0,0,0,0,0
2008,"Tuberculosis-associated immune reconstitution inflammatory syndrome: case definitions for use in resource-limited settings","Meintjes G., Seyler C., John L., van der Loeff M.S., Reiss P., Lynen L., Janoff E.N., Gilks C., Colebunders R., Lawn S.D., Scano F., Maartens G., French M.A., Worodria W., Elliott J.H., Murdoch D., Wilkinson R.J.",14733099,"The Lancet Infectious Diseases",8, 8,0,0,2,2,21,23
2008,"The World Health Organization's global strategy for prevention and assessment of HIV drug resistance","Bennett D.E., Bertagnolio S., Sutherland D., Gilks C.F.",13596535,"Antiviral Therapy",13, 2,0,0,6,6,10,16
2008,"World Health Organization/HIVResNet drug resistance laboratory strategy","Bertagnolio S., Tanuri A., Gershy-Damet G.-M., Nkengasong J., Gilks C.F., Sutherland D., Sandstrom P., Derdelinckx I., Parker M., Fitzgibbon J., Fleury H., Peeters M., Schuurman R., Pillay D., Morris L.",13596535,"Antiviral Therapy",13, 2,0,0,3,3,3,6
2008,"Monitoring of antiretroviral therapy in low-resource settings - Authors' reply","Phillips A.N., Pillay D., Miners A., Gilks C.F., Lundgren J.D.",01406736,"The Lancet",372, 9635,0,0,0,0,0,0
2008,"Recommendations for surveillance of transmitted HIV drug resistance in countries scaling up antiretroviral treatment","Bennett D.E., Myatt M., Bertagnolio S., Sutherland D., Gilks C.F.",13596535,"Antiviral Therapy",13, 2,0,0,10,10,7,17
