,"This is a citation overview for a set of 45 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 13 (Of the 45 documents considered for the h-Index, 13 have been cited at least 13 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,307,67,66,133,55,495
2009,"Dual sensitization to rat and mouse urinary allergens reflects cross-reactive molecules rather than atopy","Jeal H., Harris J., Draper A., Newman Taylor A., Cullinan P., Jones M.G.",01054538,"Allergy: European Journal of Allergy and Clinical Immunology",64, 6,0,0,0,0,0,0
2008,"Identification of the major allergens of Indian scad (Decapterus russelli)","Misnan R., Murad S., Jones M., Taylor G., Rahman D., Arip M., Abdullah N., Mohamed J.",0125877X,"Asian Pacific Journal of Allergy and Immunology",26, 4,0,0,0,0,0,0
2008,"Understanding of the molecular mechanisms of allergy.","Jones M.",15431894,"Methods in molecular medicine",138, ,0,0,0,0,0,0
2008,"Measurement of specific IgG anti-Fel d 1 antibodies.","Jones M.G.",15431894,"Methods in molecular medicine",138, ,0,0,0,0,0,0
2008,"Exposure-response in occupational allergy","Jones M.G.",15284050,"Current Opinion in Allergy and Clinical Immunology",8, 2,0,0,0,0,2,2
2007,"Reply","Jones M., Floyd A., Nouri-Aria K.T., Jacobson M.R., Durham S.R., Taylor A.N., Cullinan P.",00916749,"Journal of Allergy and Clinical Immunology",119, 3,0,0,0,0,0,0
2006,"Modified Th2 responses at high-dose exposures to allergen: Using an occupational model","Jeal H., Draper A., Harris J., Taylor A.N., Cullinan P., Jones M.",1073449X,"American Journal of Respiratory and Critical Care Medicine",174, 1,1,7,5,12,8,21
2006,"The prognosis of occupational asthma due to detergent enzymes: Clinical, immunological and employment outcomes","Brant A., Zekveld C., Welch J., Jones M., Taylor A.N., Cullinan P.",09547894,"Clinical and Experimental Allergy",36, 4,0,1,4,5,1,6
2006,"Is occupational asthma to diisocyanates a non-IgE-mediated disease?","Jones M.G., Floyd A., Nouri-Aria K.T., Jacobson M.R., Durham S.R., Taylor A.N., Cullinan P.",00916749,"Journal of Allergy and Clinical Immunology",117, 3,1,9,10,19,8,28
2006,"HLA-C and killer cell immunoglobulin-like receptor genes in idiopathic bronchiectasis","Boyton R.J., Smith J., Ward R., Jones M., Ozerovitch L., Wilson R., Rose M., Trowsdale J., Altmann D.M.",1073449X,"American Journal of Respiratory and Critical Care Medicine",173, 3,4,4,7,11,1,16
2004,"Determination of the T cell epitopes of the lipocalin allergen, Rat n 1","Jeal H., Draper A., Harris J., Taylor A.N., Cullinan P., Jones M.G.",09547894,"Clinical and Experimental Allergy",34, 12,6,1,1,2,2,10
2004,"Association of HLA-DQ5 and HLA-DR1 with sensitization to organic acid anhydrides","Jones M.G., Taylor A.N., Nielsen J., Welch J., Harris J., Welinder H., Bensryd I., Skerfving S., Welsh K., Venables K.M.",09547894,"Clinical and Experimental Allergy",34, 5,7,2,0,2,3,12
2004,"Nitrogen dioxide is not associated with respiratory infection during the first year of life","Sunyer J., Atkinson W., Mills P., Moffat S., White C., Jones M., Newman-Taylor A., Figueras G., Vall O., Garcia O., Figueroa C., Puig C., Sanchez E., Anto J.M., Basagana X., Estrana M.V., Garcia M., Torrent M., Garcia-Algar O., Calico I., Munoz-Ortiz L., Barnes M., Cullinan P., Harris J.",03005771,"International Journal of Epidemiology",33, 1,5,3,5,8,3,16
2003,"Can early infection explain the sibling effect in adult atopy?","Cullinan P., Figg J.K., Moon A.M., Barnes M.C., Harris J.M., Taylor A.J.N., Jones M., Taylor P., Dave J.R., Mills P., Moffat S.A., White C.W.",09031936,"European Respiratory Journal",22, 6,12,6,3,9,6,27
2003,"HLA associations with occupational sensitization to rat lipocalin allergens: A model for other animal allergies?","Jeal H., Draper A., Jones M., Harris J., Welsh K., Taylor A.N., Cullinan P.",00916749,"Journal of Allergy and Clinical Immunology",111, 4,17,4,1,5,4,26
2002,"Domestic aeroallergen levels in Barcelona and Menorca (Spain)","Basagana X., Torrent M., Atkinson W., Puig C., Barnes M., Vall O., Jones M., Sunyer J., Cullinan P.",09056157,"Pediatric Allergy and Immunology",13, 6,4,2,1,3,1,8
2001,"Asthma, rhinitis, other respiratory diseases: Proliferation and release of IL-5 and IFN-? by peripheral blood mononuclear cells from cat-allergic asthmatics and rhinitics, non-cat-allergic asthmatics, and normal controls to peptides derived from Fel d 1 chain 1","Haselden B.M., Syrigou E., Jones M., Huston D., Ichikawa K., Chapman M.D., Kay A.Barry, Larche M.",00916749,"Journal of Allergy and Clinical Immunology",108, 3,14,2,1,3,3,20
2000,"Occupational asthma caused by bacillary amylase used in the detergent industry","Hole A.M., Draper A., Jolliffe G., Cullinan P., Jones M., Newman Taylor A.J.",13510711,"Occupational and Environmental Medicine",57, 12,5,1,1,2,0,7
2000,"An outbreak of asthma in a modern detergent factory","Cullinan P., Harris J.M., Newman Taylor A.J., Hole A.M., Jones M., Barnes F., Jolliffe G.",01406736,"Lancet",356, 9245,30,6,7,13,2,45
