,"This is a citation overview for a set of 160 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 21 (Of the 160 documents considered for the h-Index, 21 have been cited at least 21 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,1000,179,171,350,156,1506
2009,"Technology and its role in respiratory care","Smith S.M., Elkin S.L., Partridge M.R.",14714418,"Primary Care Respiratory Journal",18, 3,0,0,0,0,1,1
2009,"Patient insight into the impact of chronic obstructive pulmonary disease in the morning: An internet survey","Partridge M.R., Karlsson N., Small I.R.",03007995,"Current Medical Research and Opinion",25, 8,0,0,0,0,0,0
2009,"An official American Thoracic Society/European Respiratory Society statement: Asthma control and exacerbations - Standardizing endpoints for clinical asthma trials and clinical practice","Reddel H.K., Gibson P.G., De Jongste J.C., Kerstjens H.A.M., Lazarus S.C., Levy M.L., O'Byrne P.M., Partridge M.R., Pavord I.D., Sears M.R., Sterk P.J., Taylor D.R., Stoloff S.W., Sullivan S.D., Szefler S.J., Thomas M.D., Wenzel S.E., Bateman E.D., Boulet L.-P., Boushey H.A., Busse W.W., Casale T.B., Chanez P., Enright P.L.",1073449X,"American Journal of Respiratory and Critical Care Medicine",180, 1,0,0,0,0,1,1
2009,"Getting the rehabilitation message across: Emerging barriers and positive health benefits","Smith S.M., Partridge M.R.",09031936,"European Respiratory Journal",34, 1,0,0,0,0,0,0
2009,"Focusing on outcomes: Making the most of COPD interventions","Clark N.M., Dodge J.A., Partridge M.R., Martinez F.J.",11769106,"International Journal of COPD",4, 1,0,0,0,0,0,0
2009,"Has ISAAC told us as much as it can? Where now?","Partridge M.R.",00406376,"Thorax",64, 6,0,0,0,0,0,0
2009,"Palliative care services for those with chronic lung disease","Partridge M.R., Khatri A., Sutton L., Welham S., Ahmedzai S.H.",14799723,"Chronic Respiratory Disease",6, 1,0,0,0,0,0,0
2009,"The development and comprehensibility of a pictorial asthma action plan","Roberts N.J., Mohamed Z., Wong P.-S., Johnson M., Loh L.-C., Partridge M.R.",07383991,"Patient Education and Counseling",74, 1,0,0,0,0,0,0
2008,"Health literacy in COPD","Roberts N.J., Ghiassi R., Partridge M.R.",11769106,"International Journal of COPD",3, 4,0,0,0,0,0,0
2008,"Is air travel safe for those with lung disease?","Coker R.K., Shiner R., Partridge M.R.",09031936,"European Respiratory Journal",32, 5,0,0,0,0,0,0
2008,"A new perspective on concepts of asthma severity and control","Taylor D.R., De Jongste J.C., Kerstjens H.A.M., Lazarus S.C., Levy M.L., O'Byrne P.M., Partridge M.R., Pavord I.D., Sears M.R., Sterk P.J., Stoloff S.W., Bateman E.D., Szefler S.J., Sullivan S.D., Thomas M.D., Wenzel S.E., Reddel H.K., Boulet L.-P., Boushey H.A., Busse W.W., Casale T.B., Chanez P., Enright P.L., Gibson P.G.",09031936,"European Respiratory Journal",32, 3,0,0,3,3,17,20
2008,"Can lay people deliver asthma self-management education as effectively as primary care based practice nurses?","Partridge M.R., Caress A.-L., Brown C., Hennings J., Luker K., Woodcock A., Campbell M.",00406376,"Thorax",63, 9,0,0,0,0,1,1
2008,"Nebulisers or spacers for the administration of bronchodilators to those with asthma attending emergency departments?","Mason N., Roberts N., Yard N., Partridge M.R.",09546111,"Respiratory Medicine",102, 7,0,0,0,0,1,1
2008,"British guideline on the management of asthma: A national clinical guideline","Douglas G., Edwards S., Evans E., Fletcher M., Griffiths C., Heaney L., Boon M.H., Holmes S., McArthur R., Nelson-Piercy C., Partridge M., Higgins B., Paton J., Pavord I., Carnegie E., Pinnock H., Qureshi S., Robertson C., Shields M., Warner J., White J., Barnes N., Boyter A., Burge S., Cates C., Connett G., Couriel J., Cullinan P.",00406376,"Thorax",63, 4,0,0,5,5,20,25
2008,"Patient-centred asthma education in the emergency department: The case in favour","Partridge M.R.",09031936,"European Respiratory Journal",31, 5,0,0,0,0,2,2
2008,"A nurse led intermediate care package in patients who have been hospitalised with an acute exacerbation of chronic obstructive pulmonary disease","Sridhar M., Taylor R., Dawson S., Roberts N.J., Partridge M.R.",00406376,"Thorax",63, 3,0,0,4,4,5,9
2007,"Features of asthma management: Quantifying the patient perspective","Haughney J., Fletcher M., Wolfe S., Ratcliffe J., Brice R., Partridge M.R.",14712466,"BMC Pulmonary Medicine",7, ,0,0,0,0,1,1
2007,"Do practices comply with key recommendations of the British Asthma Guideline? If not, why not?","Wiener-Ogilvie S., Pinnock H., Huby G., Sheikh A., Partridge M.R., Gillies J.",14714418,"Primary Care Respiratory Journal",16, 6,0,1,0,1,2,3
2007,"Comparison of a web-based package with tutor-based methods of teaching respiratory medicine: Subjective and objective evaluations","Smith S.F., Roberts N.J., Partridge M.R.",14726920,"BMC Medical Education",7, ,0,0,1,1,1,2
2007,"Is air travel safe for those with lung disease?","Coker R.K., Shiner R.J., Partridge M.R.",09031936,"European Respiratory Journal",30, 6,0,0,4,4,3,7
2007,"Does the use of a glossary aid patient understanding of the letters sent to their general practitioner?","Brown C.E., Roberts N.J., Partridge M.R.",14702118,"Clinical Medicine, Journal of the Royal College of Physicians of London",7, 5,0,0,1,1,0,1
2007,"Educational interventions to improve asthma outcomes in children","Clark N.M., Houle C.R., Partridge M.R.",10796533,"Journal of Clinical Outcomes Management",14, 10,0,0,0,0,1,1
2007,"Lay educators in asthma self management: Reflections on their training and experiences","Brown C., Hennings J., Caress A.-L., Partridge M.R.",07383991,"Patient Education and Counseling",68, 2,0,1,1,2,1,3
2007,"How much of a primary care nurse's time is spent on those with respiratory disease? A pilot study","Blake D., Roberts N.J., Partridge M.R.",14714418,"Primary Care Respiratory Journal",16, 5,0,1,1,2,0,2
2007,"Do newly qualified doctors use the knowledge and skills they learned as medical undergraduates? [3]","Smith S.F., Roberts N.J., Partridge M.R.",03080110,"Medical Education",41, 9,0,0,0,0,0,0
2007,"Why do patients decline to take part in a research project involving pulmonary rehabilitation?","Taylor R., Dawson S., Roberts N., Sridhar M., Partridge M.R.",09546111,"Respiratory Medicine",101, 9,0,0,5,5,2,7
2007,"Examining the unmet need in adults with severe asthma","Partridge M.R.",09059180,"European Respiratory Review",16, 104,0,1,1,2,0,2
2007,"Telephone consultations in secondary care","Roberts N.J., Partridge M.R.",09546111,"Respiratory Medicine",101, 8,0,0,1,1,0,1
2007,"Asthma: 1987-2007. What have we achieved and what are the persisting challenges?","Partridge M.R.",14714418,"Primary Care Respiratory Journal",16, 3,0,2,3,5,1,6
2007,"The effect of telephone reminders on attendance in respiratory outpatient clinics","Roberts N., Meade K., Partridge M.",13558196,"Journal of Health Services Research and Policy",12, 2,0,1,3,4,3,7
2007,"Is there a uniform approach to the management of diffuse parenchymal lung disease (DPLD) in the UK? A national benchmarking exercise","Macedo P., Coker R.K., Partridge M.R.",14712466,"BMC Pulmonary Medicine",7, ,0,0,2,2,2,4
2007,"The limitations of severe asthma: The results of a European survey","Dockrell M., Partridge M.R., Valovirta E.",01054538,"Allergy: European Journal of Allergy and Clinical Immunology",62, 2,0,0,3,3,2,5
2006,"Enhancing the accuracy of respiratory diagnoses in primary care: a report on the establishment of a Community Respiratory Assessment Unit","Hassett R., Meade K., Partridge M.R.",14714418,"Primary Care Respiratory Journal",15, 6,1,1,6,7,1,9
2006,"How is difficult asthma managed?","Roberts N.J., Robinson D.S., Partridge M.R.",09031936,"European Respiratory Journal",28, 5,1,3,2,5,1,7
2006,"Respiratory research output [15]","Partridge M.R., Lewison G.",00123692,"Chest",130, 4,0,0,0,0,0,0
2006,"Use of an open access spirometry service by general practitioners","Wolfenden H., Bailey L., Murphy K., Partridge M.R.",14714418,"Primary Care Respiratory Journal",15, 4,3,3,2,5,2,10
2006,"Patient understanding, detection experience of COPD exacerbations: An observational, interview-based study","Kessler R., Stahl E., Vogelmeier C., Haughney J., Trudeau E., Lofdahl C.-G., Partridge M.R.",00123692,"Chest",130, 1,0,7,11,18,7,25
2006,"Attitudes and actions of asthma patients on regular maintenance therapy: The INSPIRE study","Partridge M.R., van der Molen T., Myrseth S.-E., Busse W.W.",14712466,"BMC Pulmonary Medicine",6, ,0,17,23,40,15,55
2006,"Understanding reasons for asthma outpatient (non)-attendance and exploring the role of telephone and e-consulting in facilitating access to care: Exploratory qualitative study","Van Baar J.D., Joosten H., Car J., Freeman G.K., Partridge M.R., Van Weel C., Sheikh A.",14753898,"Quality and Safety in Health Care",15, 3,0,2,3,5,1,6
2006,"Writing to patients.","Partridge M.R., Roberts N.J.",14702118,"Clinical medicine (London, England)",6, 3,0,0,0,0,0,0
2006,"Writing to patients [8]","Partridge M.R., Roberts N.J.",14702118,"Clinical Medicine, Journal of the Royal College of Physicians of London",6, 3,0,0,0,0,0,0
2006,"Implementing practice guidelines: a workshop on guidelines dissemination and implementation with a focus on asthma and COPD.","Boulet L.P., Legare F., Ward T.F., Cowie R.L., Drouin D., Harris S.B., Tamblyn R., Ernst P., Tan W.C., Partridge M.R., Godard P., Becker A., Herrerias C.T., Stirling L., Rozitis E.B., Garvey N., Lougheed D., Labrecque M., Rea R., Holroyde M.C., Fagnan D., Bowie D., Dorval E., Pogany L., Kaplan A., Cicutto L., Allen M.L., Moraca S., FitzGerald J.M., Borduas F., Hernandez P., McIvor A., Rouleau M., Bourbeau J., Graham I.D., Logan J.",11982241,"Canadian respiratory journal : journal of the Canadian Thoracic Society",13, ,1,7,4,11,4,16
2006,"How useful are post consultation letters to patients?","Roberts N.J., Partridge M.R.",17417015,"BMC Medicine",4, ,1,5,1,6,3,10
2005,"The asthma consultation: What is important?","Partridge M.R.",01419951,"Current Medical Research and Opinion, Supplement",21, 4,1,3,1,4,2,7
2005,"Exacerbations of COPD: Quantifying the patient's perspective using discrete choice modellling","Haughney J., Partridge M.R., Vogelmeier C., Larsson T., Kessler R., Stahl E., Brice R., Lofdahl C.-G.",09031936,"European Respiratory Journal",26, 4,3,9,4,13,4,20
2005,"What is important in asthmatic patients' consultations? | La consultation du patient asthmatique: Qu'est-ce qui est important?","Partridge M.R.",07618417,"Revue de Pneumologie Clinique",61, 2,0,0,0,0,0,0
2005,"Do medical outpatients want 'out of hours' clinics?","Feeney C.L., Roberts N.J., Partridge M.R.",14726963,"BMC Health Services Research",5, ,0,5,0,5,1,6
2005,"A pilot study to assess the possible methods of determining the burden of obstructive sleep apnoea syndrome in primary care","Palmer E.L., Wingfield D., Jamrozik K., Partridge M.R.",14714418,"Primary Care Respiratory Journal",14, 3,1,0,0,0,0,1
2005,"Research outputs in respiratory medicine","Rippon I., Lewison G., Partridge M.R.",00406376,"Thorax",60, 1,8,4,1,5,1,14
2004,"What do the words ""asthma control"" and ""exacerbation"" really mean?","Partridge M.R.",14714418,"Primary Care Respiratory Journal",13, 4,2,1,0,1,1,4
2004,"Crosscultural communication in those with airway diseases.","Car J., Partridge M.R.",14799723,"Chronic respiratory disease.",1, 3,0,0,1,1,1,2
2004,"What happens to patients with respiratory disease when they fly?","Coker R.K., Partridge M.R.",00406376,"Thorax",59, 11,2,1,0,1,0,3
2004,"The dissemination of the British guideline on the management of asthma 2003","Dennis S.M., Edwards S., Partridge M.R., Pinnock H.J., Qureshi S.J.",09546111,"Respiratory Medicine",98, 9,1,5,4,9,0,10
2004,"An assessment of the feasibility of telephone and email consultation in a chest clinic","Partridge M.R.",07383991,"Patient Education and Counseling",54, 1,4,2,1,3,2,9
2004,"Is virtual bronchoscopy useful for physicians practising in a district general hospital?","Dheda K., Roberts C.M., Partridge M.R., Mootoosamy I.",00325473,"Postgraduate Medical Journal",80, 945,1,2,0,2,0,3
2004,"Delays in diagnosis of OSAHS [4]","Ghiassi R., Murphy K., Partridge M.R.",00406376,"Thorax",59, 6,1,1,1,2,0,3
2004,"Positivity in illness: Self-delusion or existential","Sodergren S.C., Hyland M.E., Crawford A., Partridge M.R.",1359107X,"British Journal of Health Psychology",9, 2,2,1,1,2,1,5
2004,"Living with COPD: The patients' perspective","Partridge M.R.",09059180,"European Respiratory Review",13, 88,6,0,0,0,0,6
2004,"Comparison of oral and depot intra-muscular steroids in assessing steroid-responsiveness in COPD.","Eiser N., Phillips C., Wooler P., Partridge M.",15412555,"COPD",1, 1,0,0,0,0,0,0
2004,"The Living & Breathing Study: A study of patients' views of asthma and its treatment","Haughney J., Barnes G., Partridge M., Cleland J.",14714418,"Primary Care Respiratory Journal",13, 1,16,14,7,21,4,41
2004,"Improving quality and safely of telephone based delivery or care: Teaching telephone consultation skills","Car J., Freeman G.K., Partridge M.R., Sheikh A.",14753898,"Quality and Safety in Health Care",13, 1,5,2,1,3,3,11
2004,"Written asthma action plans","Partridge M.R.",00406376,"Thorax",59, 2,8,1,2,3,1,12
2004,"Breathing exercises in asthma [5]","Partridge M.R.",00406376,"Thorax",59, 2,0,0,0,0,0,0
2003,"""There is more to good asthma care than the prescription alone""","Partridge M.R.",00433144,"West Indian Medical Journal",52, 7,0,0,0,0,0,0
2003,"Introduction to the Global Initiative for Asthma and the new guidelines","Partridge M.R.",00433144,"West Indian Medical Journal",52, 7,1,0,0,0,0,1
2003,"Development of the satisfaction with inhaled asthma treatment questionnaire","Campbell J.L., Kiebert G.M., Partridge M.R.",09031936,"European Respiratory Journal",22, 1,8,2,2,4,0,12
2003,"Self-management education for patients with chronic obstructive pulmonary disease: A systematic review","Monninkhof E., Van Der Valk P., Van Der Palen J., Van Herwaarden C., Partridge M.R., Zielhuis G.",00406376,"Thorax",58, 5,24,12,10,22,1,47
2003,"Patients with COPD: Do we fail them from beginning to end?","Partridge M.R.",00406376,"Thorax",58, 5,4,1,2,3,0,7
2003,"The use of complementary medicines by those with asthma","Partridge M.R., Dockrell M., Smith N.M.",09546111,"Respiratory Medicine",97, 4,12,0,1,1,0,13
2003,"Translating research into practice: How are guidelines implemented?","Partridge M.R.",09041850,"European Respiratory Journal, Supplement",21, 39,5,3,4,7,2,14
2002,"Living with a variable disease","Partridge M.R.",10945539,"Pulmonary Pharmacology and Therapeutics",15, 6,2,1,0,1,0,3
2002,"Perceptions of asthma in South Asians and their views on educational materials and self-management plans: A qualitative study","Hussein S., Partridge M.",07383991,"Patient Education and Counseling",48, 2,8,1,2,3,1,12
2002,"New British asthma guidelines imminent","Partridge M.R.",14714418,"Primary Care Respiratory Journal",11, 3,0,0,0,0,0,0
2002,"Will he grow out of it?","Partridge M.R.",1363268X,"Asthma Journal",7, 2,0,0,0,0,0,0
2002,"Strengthening asthma education to enhance disease control","Clark N.M., Partridge M.R.",00123692,"Chest",121, 5,30,7,5,12,2,44
2002,"Thoracic surgery in a crisis","Partridge M.R.",09598146,"British Medical Journal",324, 7334,3,0,1,1,2,6
