,"This is a citation overview for a set of 219 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 43 (Of the 219 documents considered for the h-Index, 43 have been cited at least 43 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,6136,470,445,915,289,7340
2009,"Sliding-mode output-feedback control based on LMIs for plants with mismatched uncertainties","Andrade-Da Silva J.M., Edwards C., Spurgeon S.K.",02780046,"IEEE Transactions on Industrial Electronics",56, 9,0,0,0,0,0,0
2009,"Sliding mode estimation schemes for incipient sensor faults","Alwi H., Edwards C.",00051098,"Automatica",45, 7,0,0,0,0,0,0
2009,"The BILAG-2004 index is sensitive to change for assessment of SLE disease activity","Yee C.-S., Akil M., McHugh N., Edwards C., D'Cruz D., Khamashta M.A., Maddison P., Gordon C., Farewell V., Isenberg D.A., Griffiths B., Teh L.-S., Bruce I.N., Ahmad Y., Rahman A., Prabu A.",14620324,"Rheumatology",48, 6,0,0,0,0,0,0
2009,"On discontinuous static output feedback control for linear systems with nonlinear disturbances","Yan X.-G., Spurgeon S.K., Edwards C.",01676911,"Systems and Control Letters",58, 5,0,0,0,0,0,0
2009,"Static output feedback sliding mode control design via an artificial stabilizing delay","Seuret A., Edwards C., Spurgeon S.K., Fridman E.",00189286,"IEEE Transactions on Automatic Control",54, 2,0,0,0,0,0,0
2009,"'Destructive encephalopathy in incontinentia pigmenti'","Hart A.R., Edwards C., Mahajan J., Wood M.L., Griffiths P.D.",00121622,"Developmental Medicine and Child Neurology",51, 2,0,0,0,0,0,0
2009,"Daptomycin for the treatment of vancomycin-resistant enterococcal infections","Grim S.A., Hong I., Freeman J., Edwards C., Clark N.M.",03057453,"Journal of Antimicrobial Chemotherapy",63, 2,0,0,0,0,0,0
2008,"State reconstruction in complex networks using sliding mode observers","Edwards C., Menon P.P.",01912216,"Proceedings of the IEEE Conference on Decision and Control",, ,0,0,0,0,0,0
2008,"Adaptive sliding-mode-observer-based fault reconstruction for nonlinear systems with parametric uncertainties","Yan X.-G., Edwards C.",02780046,"IEEE Transactions on Industrial Electronics",55, 11,0,0,0,0,3,3
2008,"Blood pressure and memory in older African Americans","Whitfield K.E., Allaire J.C., Gamaldo A., Aiken-Morgan A.T., Sims R., Edwards C.",1049510X,"Ethnicity and Disease",18, 2,0,0,0,0,0,0
2007,"Model-reference sliding mode FTC with on-line control allocation","Alwi H., Edwards C.",01912216,"Proceedings of the IEEE Conference on Decision and Control",, ,0,0,0,0,0,0
2007,"An output feedback sliding mode control strategy for MIMO systems of arbitrary relative degree","Floquet T., Spurgeon S.K., Edwards C.",01912216,"Proceedings of the IEEE Conference on Decision and Control",, ,0,0,0,0,0,0
2007,"Light-triggered molecule-scale drug dosing devices","McCoy C.P., Rooney C., Edwards C.R., Jones D.S., Gorman S.P.",00027863,"Journal of the American Chemical Society",129, 31,0,1,5,6,7,13
2007,"Basolateral P2X4-like receptors regulate the extracellular ATP-stimulated epithelial Na+ channel activity in renal epithelia","Zhang Y., Sanchez D., Gorelik J., Klenerman D., Lab M., Edwards C., Korchev Y.",03636127,"American Journal of Physiology - Renal Physiology",292, 6,0,0,4,4,1,5
