,"This is a citation overview for a set of 61 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 15 (Of the 61 documents considered for the h-Index, 15 have been cited at least 15 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,534,71,68,139,52,725
2009,"Ethical issues in live donor kidney transplant: views of medical and nursing staff.","Mazaris E.M., Warrens A.N., Papalois V.E.",13040855,"Experimental and clinical transplantation : official journal of the Middle East Society for Organ Transplantation",7, 1,0,0,0,0,0,0
2008,"Dissection of effector pathways in the host-versus-graft response to bone marrow transplantation","Weng L., Addey C., Warrens A.N., Dyson J., Chai J.-G., Dazzi F.",00411337,"Transplantation",86, 9,0,0,0,0,0,0
2008,"ABO incompatible living renal transplantation with a steroid sparing protocol","Galliford J., Papalois V., Malde R., Regan F., Redman M., Warrens A.N., Taube D., Charif R., Chan K.K., Loucaidou M., Cairns T., Cook H.T., Dorling A., Hakim N., McLean A.",00411337,"Transplantation",86, 7,0,0,1,1,2,3
2008,"Retrospective tissue typing of the kidney donor from recipient urine","Srikantha M., Sergeant R., Khan T., Lechler R.I., Davey N., Hernandez-Fuentes M.P., Warrens A.N.",00852538,"Kidney International",74, 7,0,0,0,0,1,1
2008,"A pig allograft model of antibody-mediated rejection","Herbert P.E., Morgan M.F., Berton I., Lechler R.I., Dorling A., Williams G., Warrens A.N.",09663274,"Transplant Immunology",19, 3-4,0,0,0,0,0,0
2008,"BK virus nephropathy in renal transplant patients in London","White L.H., Casian A., Hilton R., MacPhee I.A.M., Marsh J., Sweny P., Trevitt R., Frankel A.H., Warrens A.N.",00411337,"Transplantation",85, 7,0,0,0,0,3,3
2008,"Interpreting regulatory authority guidance on immunosuppressive therapy for renal transplantation: A response to the UK's National Institute for Clinical Excellence (NICE)","Warrens A.N., Raftery M., Baboolal K., Buist L., Dudley C., Koffman G., Lipkin G., Parrott N., Powis S.H., Sweny P.",03010430,"Clinical Nephrology",69, 2,0,0,0,0,0,0
2007,"Proteolysis of the endothelial cell protein C receptor by neutrophil proteinase 3","Villegas-Mendez A., Montes R., Ambrose L.R., Warrens A.N., Laffan M., Lane D.A.",15387933,"Journal of Thrombosis and Haemostasis",5, 5,0,0,3,3,1,4
2006,"Fas ligand exerts its pro-inflammatory effects via neutrophil recruitment but not activation","Dupont P.J., Warrens A.N.",00192805,"Immunology",120, 1,0,0,1,1,4,5
2006,"Renal transplantation in Indo-Asian patients in the UK","Dooldeniya M.D., Dupont P.J., He X., Johnson R.J., Joshi T., Basra R., Johnston A., Warrens A.N.",16006135,"American Journal of Transplantation",6, 4,1,3,2,5,2,8
2006,"Calcific uremic arteriolopathy presenting with small and large bowel involvement","Tuthill M.H., Stratton J., Warrens A.N.",11218428,"Journal of Nephrology",19, 1,0,1,0,1,0,1
2005,"An introduction to death receptors in apoptosis","Kumar R., Herbert P.E., Warrens A.N.",17439191,"International Journal of Surgery",3, 4,0,0,0,0,1,1
2005,"Chorea associated with thyroxine replacement therapy","Isaacs J.D., Rakshi J., Baker R., Brooks D.J., Warrens A.N.",08853185,"Movement Disorders",20, 12,1,2,1,3,1,5
2005,"Attitudes toward transplantation in U.K. Muslim Indo-Asians in West London","Alkhawari F.S., Stimson G.V., Warrens A.N.",16006135,"American Journal of Transplantation",5, 6,2,0,2,2,1,5
2005,"Achieving permanent survival of islet xenografts by independent manipulation of direct and indirect T-cell responses","Mirenda V., Golshayan D., Read J., Berton I., Warrens A.N., Dorling A., Lechler R.I.",00121797,"Diabetes",54, 4,6,5,1,6,1,13
2005,"Cyclosporine A does not alter ultrasonic indices of renal blood flow: A potential tool for differentiating toxicity from acute rejection?","Herbert P.E., Lynch M., Morgan F., Berton I., Eckersley R., Williams G., Blomley M., Warrens A.N.",00411337,"Transplantation",79, 6,0,0,0,0,0,0
2004,"The neutrophil: The unnoticed threat in xenotransplantation?","Cardozo L.A.M., Rouw D.B., Ambrose L.R., Midulla M., Florey O., Haskard D.O., Warrens A.N.",00411337,"Transplantation",78, 12,3,1,1,2,2,7
2004,"Solid organ and composite organ transplantation - The dynamic equilibrium of rejection and immunosuppression","Herbert P.E., Warrens A.N.",17416280,"Journal of Surgery",2, 1,0,0,0,0,0,0
2004,"Skewing of pretransplant anti-HLA class I antibodies of immunoglobulin G isotype solely toward immunoglobulin G1 subclass is associated with poorer renal allograft survival","Griffiths E.J., Nelson R.E., Dupont P.J., Warrens A.N.",00411337,"Transplantation",77, 11,0,1,3,4,0,4
2004,"Developing a porcine transplantation model: Efficient gene transfer into porcine vascular cells","Chen D., Morgan F., Berton I., Herbert P.E., Lechler R.I., Dorling A., Williams G., Warrens A.N.",00411337,"Transplantation",77, 9,3,0,1,1,0,4
2004,"Will transportation of kidneys from donors with blood group A2 into recipients with blood group B help British Indo-Asian patients with renal failure?","Haji N.I., Nelson R.E., Jones M.N.A., Johnson R.J., De Silva M., Malde R., Warrens A.N.",00411337,"Transplantation",77, 4,1,1,1,2,0,3
2003,"Immunologic monitoring","Hernandez-Fuentes M.P., Warrens A.N., Lechler R.I.",01052896,"Immunological Reviews",196, ,28,11,10,21,3,52
2003,"Anergic T cells exert antigen-independent inhibition of cell-cell interactions via chemokine metabolism","James M.J., Cardozo L., Warrens A., Szydlo R.M., Lechler R.I., Marelli-Berg F.M., Belaramani L., Prodromidou K., Datta A., Nourshargh S., Lombardi G., Dyson J., Scott D., Simpson E.",00064971,"Blood",102, 6,14,3,4,7,0,21
2003,"Cellular and molecular themes in apoptosis","Alenzi F.Q.B., Warrens A.N.",00435325,"Wiener Klinische Wochenschrift",115, 15-16,6,0,2,2,0,8
2003,"Role of duplex Doppler sonography in diagnosis of acute allograft dysfunction - Time to stop measuring the resistive index?","Dupont P.J., Dooldeniya M., Cook T., Warrens A.N.",09340874,"Transplant International",16, 9,7,2,0,2,1,10
2003,"On the horizon: tailor-made immunosuppression in renal transplantation.","Warrens A.N.",16602110,"Nephron. Clinical practice [electronic resource]",94, 1,2,0,0,0,0,2
2003,"The evolving role of sirolimus in renal transplantation","Dupont P., Warrens A.N.",14602725,"QJM - Monthly Journal of the Association of Physicians",96, 6,5,2,0,2,1,8
2003,"Xenotransplantation: Where are we today?","Dooldeniya M.D., Warrens A.N.",01410768,"Journal of the Royal Society of Medicine",96, 3,9,0,0,0,1,10
2002,"Colchicine myoneuropathy in a renal transplant patient","Dupont P., Hunt I., Goldberg L., Warrens A.",09340874,"Transplant International",15, 7,3,0,1,1,0,4
2002,"Biological therapy in transplantation: An update from th 19th International Society. 25-30 August 2002, Miami, Florida, USA","Warrens A.N.",14712598,"Expert Opinion on Biological Therapy",2, 8,0,0,0,0,0,0
2002,"A role for the Fas/Fas ligand apoptotic pathway in regulating myeloid progenitor cell kinetics","Alenzi F.Q.B., Marley S.B., Lewis J.L., Chandrashekran A., Warrens A.N., Goldman J.M., Gordon M.Y.",0301472X,"Experimental Hematology",30, 12,11,3,2,5,0,16
2002,"Pharmacological control of the immune response in renal transplantation","Warrens A.N.",14644096,"BJU International",90, 8,1,0,0,0,1,2
2002,"Porcine mononuclear cells adhere to human fibronectin independently of very late antigen-5: Implications for donor-specific tolerance induction in xenotransplantation","Theodore P.R., Simon A.R., Warrens A.N., Sackstein R., Sykes M.",0908665X,"Xenotransplantation",9, 4,3,1,0,1,1,5
2001,"Rejection mechanisms in transplantation","Game D.S., Warrens A.N., Lechler R.I.",00435325,"Wiener Klinische Wochenschrift",113, 20-21,10,2,0,2,2,14
2001,"Life-threatening thrombosis 18 years after first presentation of primary antiphospholipid antibody syndrome","Dupont P., Jackson J., Warrens A., Lightstone L.",09310509,"Nephrology Dialysis Transplantation",16, 4,2,0,0,0,0,2
2000,"Lesson of the week: Cholesterol emboli syndrome","Dupont P.J., Lightstone L., Clutterbuck E.J., Gaskin G., Pusey C.D., Cook T., Warrens A.N.",09598146,"British Medical Journal",321, 7268,15,3,2,5,0,20
2000,"Cross-species compatibility of intercellular adhesion molecule-1 (CD54) with its ligands","Warrens A.N., Simon A.R., Theodore P.R., Sachs D.H., Sykes M.",00411337,"Transplantation",69, 3,13,0,0,0,1,14
2000,"The evolving role of mycophenolate mofetil in renal transplantation","Warrens A.N.",00335622,"QJM - Monthly Journal of the Association of Physicians",93, 1,18,1,1,2,1,21
1999,"A case of acute renal failure and compartment syndrome after an alcoholic binge","Sofat N., Bell S., Turner J., Warrens A.N.",13510622,"Journal of Accident and Emergency Medicine",16, 4,4,1,1,2,0,6
1999,"Efficacy of adhesive interactions in pig-to-human xenotransplantation","Simon A.R., Warrens A.N., Sykes M.",01675699,"Immunology Today",20, 7,31,1,2,3,2,36
1999,"Human-porcine receptor-ligand compatibility within the immune system: Relevance for xenotransplantation","Warrens A.N., Simon A.R., Theodore P.R., Sykes M.",0908665X,"Xenotransplantation",6, 2,19,1,0,1,1,21
1999,"Improving the therapeutic monitoring of cyclosporin A","Warrens A.N., Waters J.B., Salama A.D., Lechler R.I.",09020063,"Clinical Transplantation",13, 2,12,1,1,2,0,14
1998,"Divergence of integrin function in hematopoiesis in the pig to human xenogeneic combination: implications for bone marrow induced donor-specific tolerance","Theodore P.R., Simon A.R., Warrens A.N., Sackstein R., Sykes M.",0301472X,"Experimental Hematology",26, 8,0,0,0,0,0,0
1998,"Cross-species interaction of porcine and human integrins with their respective ligands: Implications for xenogeneic tolerance induction","Simon A.R., Warrens A.N., Yazzie N.P., Seebach J.D., Sachs D.H., Sykes M.",00411337,"Transplantation",66, 3,26,2,1,3,3,32
1998,"Function of porcine adhesion molecules in a human marrow microenvironment","Warrens A.N., Simon A.R., Theodore P.R., Sachs D.H., Sykes M.",00411337,"Transplantation",66, 2,17,0,0,0,0,17
1997,"Clinical xenotransplantation of solid organs","Dorling A., Riesbeck K., Warrens A., Lechler R.",01406736,"Lancet",349, 9055,52,2,1,3,1,56
1997,"Splicing by over-lap extension by PCR using asymmetric amplification: An improved technique for the generation of hybrid proteins of immunological interest","Warrens A.N., Jones M.D., Lechler R.I.",03781119,"Gene",186, 1,46,10,11,21,13,80
1997,"Studies on the interaction of T-cells with major histocompatibility complex class II antigens","Warrens A.N.",01435221,"Clinical Science",92, 1,1,0,0,0,0,1
1996,"The prospects for xenotransplantation","Warrens A.N., Dorling A., Lechler R.I.",00335622,"QJM - Monthly Journal of the Association of Physicians",89, 12,4,0,0,0,0,4
1996,"Comparison of neoral and sandimmune preparations in renal transplant patients - Improved pharmacokinetics with neoral","Warrens A.N., Salama A., Waters J.B., Lechler R.I.",00411345,"Transplantation Proceedings",28, 4,5,0,1,1,0,6
