,"Author: Langford, Paul R.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 19 (Of the 60 documents considered for the h-Index, 19 have been cited at least 19 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,803,118,145,263,130,1196
2009,"Natural competence in strains of Actinobacillus pleuropneumoniae: Research letter","Bosse J.T., Sinha S., Schippers T., Kroll J.S., Redfield R.J., Langford P.R.",03781097,"FEMS Microbiology Letters",298, 1,0,0,0,0,0,0
2009,"Meningococcal biofilm growth on an abiotic surface - A model for epithelial colonization?","O'Dwyer C.A., Li M.-S., Langford P.R., Kroll J.S.",13500872,"Microbiology",155, 6,0,0,0,0,0,0
2009,"Analysis of the Actinobacillus pleuropneumoniae HlyX (FNR) regulon and identification of iron-regulated protein B as an essential virulence factor","Buettner F.F.R., Bendalla I.M., Bosse J.T., Meens J., Nash J.H.E., Hartig E., Langford P.R., Gerlachh G.-F.",16159853,"Proteomics",9, 9,0,0,0,0,1,1
2009,"Analysis of an Actinobacillus pleuropneumoniae multi-resistance plasmid, pHB0503","Kang M., Zhou R., Langford P.R., Chen H.",0147619X,"Plasmid",61, 2,0,0,0,0,0,0
2009,"A Neisseria meningitidis NMB1966 mutant is impaired for invasion of respiratory epithelial cells, survival in human blood and for virulence in vivo","Li M.-S., Webb S.A.R., Chow N.Y.S., Sinha S., Halliwell D., Finney M., Gorringe A.R., Watson M.W., Kroll J.S., Langford P.R.",03008584,"Medical Microbiology and Immunology",198, 1,0,0,0,0,1,1
2008,"Pasteurellaceae ComE1 proteins combine the properties of fibronectin adhesins and DNA binding competence proteins","Mullen L.M., Bosse J.T., Nair S.P., Ward J.M., Rycroft A.N., Robertson G., Langford P.R., Henderson B.",19326203,"PLoS ONE",3, 12,0,0,0,0,0,0
2008,"Identification of genes transcribed by Haemophilus parasuis in necrotic porcine lung through the selective capture of transcribed sequences (SCOTS)","Jin H., Wan Y., Zhou R., Li L., Luo R., Zhang S., Hu J., Langford P.R., Chen H.",14622912,"Environmental Microbiology",10, 12,0,0,0,0,2,2
2008,"Analysis of the Actinobacillus pleuropneumoniae ArcA regulon identifies fumarate reductase as a determinant of virulence","Buettner F.F.R., Bendallah I.M., Bosse J.T., Dreckmann K., Nash J.H.E., Langford P.R., Gerlach G.-F.",00199567,"Infection and Immunity",76, 6,0,0,1,1,3,4
2008,"PCR specific for Actinobacillus pleuropneumoniae serotype 3","Zhou L., Rycroft A.N., Langford P.R., Jones S.C.P., Angen O., Bosse J.T., Nash J.H.E., Frey J., Zhou R., Kroll J.S.",00424900,"Veterinary Record",162, 20,0,0,1,1,0,1
2008,"ISApl1, a novel insertion element of Actinobacillus pleuropneumoniae, prevents ApxIV-based serological detection of serotype 7 strain AP76","Tegetmeyer H.E., Jones S.C.P., Langford P.R., Baltes N.",03781135,"Veterinary Microbiology",128, 3-4,0,0,1,1,4,5
2008,"Identification and characterization of novel antigenic vaccine candidates of Actinobacillus pleuropneumoniae","Oldfield N.J., Donovan E.A., Worrall K.E., Wooldridge K.G., Langford P.R., Rycroft A.N., Ala'Aldeen D.A.A.",0264410X,"Vaccine",26, 16,0,0,0,0,4,4
2008,"Multiplex PCR that can distinguish between immunologically cross-reactive serovar 3, 6, and 8 Actinobacillus pleuropneumoniae strains","Zhou L., Rycroft A.N., Langford P.R., Jones S.C.P., Angen O., Bosse J.T., Nash J.H.E., Frey J., Zhou R., Kroll J.S.",00951137,"Journal of Clinical Microbiology",46, 2,0,0,1,1,0,1
2008,"The complete genome sequence of Actinobacillus pleuropneumoniae L20 (serotype 5b)","Foote S.J., Bosse J.T., Bouevitch A.B., Langford P.R., Young N.M., Nash J.H.E.",00219193,"Journal of Bacteriology",190, 4,0,0,2,2,8,10
2008,"Reduced DNA binding and uptake in the absence of DsbA1 and DsbA2 of Neisseria meningitidis due to inefficient folding of the outer-membrane secretin PilQ","Sinha S., Ambur O.H., Langford P.R., Tonjum T., Kroll J.S.",13500872,"Microbiology",154, 1,0,0,2,2,5,7
2007,"Current research priorities in chronic fatigue syndrome/myalgic encephalomyelitis: Disease mechanisms, a diagnostic test and specific treatments","Kerr J.R., Montgomery J., McDermott C.R., Harrison T.J., Kellam P., Nutt D.J., Holgate S.T., Honeybourne D., Smith A.P., Thomas M., Ayres J.G., Christian P., Main J., Daymond T., Bansal A., Puri B.K., Morgan R., Peveler R.C., Axford J.S., Weir W., Enlander D., Chia J.K., Hodgetts A., Langford P.R., Devanur L.D., Petty R., Burke B., Sinclair L.I., Richards S.C.M.",00219746,"Journal of Clinical Pathology",60, 2,0,1,2,3,1,4
2007,"Biomarker discovery in infectious diseases using SELDI","Hodgetts A., Levin M., Kroll J.S., Langford P.R.",17460913,"Future Microbiology",2, 1,0,0,1,1,6,7
2006,"Presence of copper- and zinc-containing superoxide dismutase in commensal Haemophilus haemolyticus isolates can be used as a marker to discriminate them from nontypeable H. influenzae isolates","Fung W.W.M., O'Dwyer C.A., Sinha S., Brauer A.L., Murphy T.F., Kroll J.S., Langford P.R.",00951137,"Journal of Clinical Microbiology",44, 11,0,3,0,3,2,5
2006,"Factor H, a regulator of complement activity, is a major determinant of meningococcal disease susceptibility in UK Caucasian patients","Haralambous E., Dolly S.O., Hibberd M.L., Litt D.J., Udalova I.A., O'dwyer C., Langford P.R., Simon Kroll J., Levin M.",00365548,"Scandinavian Journal of Infectious Diseases",38, 9,0,1,5,6,7,13
2006,"High-throughput identification of conditionally essential genes in bacteria: From STM to TSM","Bosse J.T., Zhou L., Kroll J.S., Langford P.R.",18715265,"Infectious Disorders - Drug Targets",6, 3,0,0,1,1,0,1
2005,"South Britons' reception of North Britons, 1707-1820","Langford P.",00681202,"Proceedings of the British Academy",127, ,0,0,0,0,0,0
2005,"A novel neisserial shuttle plasmid: A useful new tool for meningococcal research","O'Dwyer C.A., Langford P.R., Kroll J.S.",03781097,"FEMS Microbiology Letters",251, 1,1,0,1,1,0,2
2005,"Acquired predisposition to mycobacterial disease due to autoantibodies to IFN-?","Kampmann B., Waddell S., Langford P., Sheehan B., Semple L., Wilkinson K.A., Wilkinson R.J., Ress S., Hibberd M., Levin M., Hemingway C., Stephens A., Davidson R., Goodsall A., Anderson S., Nicol M., Scholvinck E., Relman D.",00219738,"Journal of Clinical Investigation",115, 9,2,8,13,21,5,28
2005,"Deletion of the ferric uptake regulator fur impairs the in vitro growth and virulence of Actinobacillus pleuropneumoniae","Jacobsen I., Gerstenberger J., Gruber A.D., Bosse J.T., Langford P.R., Hennig-Pauka I., Meens J., Gerlach G.-F.",00199567,"Infection and Immunity",73, 6,4,2,4,6,3,13
2005,"A novel CRP-dependent regulon controls expression of competence genes in Haemophilus influenzae","Redfield R.J., Cameron A.D.S., Qian Q., Hinds J., Ali T.R., Kroll J.S., Langford P.R.",00222836,"Journal of Molecular Biology",347, 4,7,4,6,10,9,26
2005,"Differential contribution of sodC1 and sodC2 to intracellular survival and pathogenicity of Salmonella enterica serovar Choleraesuis","Ammendola S., Ajello M., Pasquali P., Kroll J.S., Langford P.R., Rotilio G., Valenti P., Battistoni A.",12864579,"Microbes and Infection",7, 4,3,2,4,6,0,9
2004,"Expression of heterologous antigens in commensal Neisseria spp.: Preservation of conformational epitopes with vaccine potential","O'Dwyer C.A., Reddin K., Martin D., Taylor S.C., Gorringe A.R., Hudson M.J., Brodeur B.R., Langford P.R., Kroll J.S.",00199567,"Infection and Immunity",72, 11,6,3,4,7,3,16
2004,"Functional diversity of three different DsbA proteins from Neisseria meningitidis","Sinha S., Langford P.R., Kroll J.S.",13500872,"Microbiology",150, 9,3,1,4,5,5,13
2004,"Analysis of differential protein expression in Actinobacillus pleuropneumoniae by Surface Enhanced Laser Desorption Ionisation - ProteinChip? (SELDI) technology","Hodgetts A., Bosse J.T., Kroll J.S., Langford P.R.",03781135,"Veterinary Microbiology",99, 3-4,2,1,1,2,2,6
2004,"Harnessing natural transformation in Actinobacillus pleuropneumoniae: A simple method for allelic replacements","Bosse J.T., Nash J.H.E., Simon Kroll J., Langford P.R.",03781097,"FEMS Microbiology Letters",233, 2,1,3,4,7,1,9
2004,"The role of the Shigella flexneri yihE gene in LPS synthesis and virulence","Edwards-Jones B., Langford P.R., Kroll J.S., Yu J.",13500872,"Microbiology",150, 4,1,3,1,4,0,5
2004,"Two TonB Systems in Actinobacillus pleuropneumoniae: Their Roles in Iron Acquisition and Virulence","Beddek A.J., Sheehan B.J., Bosse J.T., Rycroft A.N., Kroll J.S., Langford P.R.",00199567,"Infection and Immunity",72, 2,4,5,6,11,4,19
2003,"Identification of Actinobacillus pleuropneumoniae genes important for survival during infection in its natural host","Sheehan B.J., Bosse J.T., Beddek A.J., Rycroft A.N., Kroll J.S., Langford P.R.",00199567,"Infection and Immunity",71, 7,17,5,5,10,7,34
2003,"Bacterial [Cu,Zn]-cofactored superoxide dismutase protects opsonized, encapsulated Neisseria meningitidis from phagocytosis by human monocytes/macrophages","Dunn K.L.R., Farrant J.L., Langford P.R., Kroll J.S.",00199567,"Infection and Immunity",71, 3,9,2,1,3,2,14
2003,"Identification and characterization of genomic loci unique to the Brazilian purpuric fever clonal group of H. influenzae biogroup aegyptius: Functionality explored using meningococcal homology","Li M.-S., Farrant J.L., Langford P.R., Kroll J.S.",0950382X,"Molecular Microbiology",47, 4,8,0,1,1,2,11
2003,"Monitoring gene expression using DNA arrays.","Ali T.R., Li M.S., Langford P.R.",,"Methods in molecular medicine",71, ,3,0,0,0,0,3
2002,"The uses of eighteenth-century politeness","Langford P.",00804401,"Transactions of the Royal Historical Society",12, ,3,2,0,2,1,6
2002,"Haemophilus influenzae microarrays: Virulence and vaccines","Ali T.R., Simon Kroll J., Langford P.R.",15316912,"Comparative and Functional Genomics",3, 4,0,0,0,0,0,0
2002,"Actinobacillus pleuropneumoniae serotype 1 carrying the defined aroA mutation is fully avirulent in the pig","Garside L.H., Collins M., Langford P.R., Rycroft A.N.",00345288,"Research in Veterinary Science",72, 2,2,0,1,1,0,3
2002,"Characterisation and genetic organisation of a 24-MDa plasmid from the Brazilian Purpuric Fever clone of Haemophilus influenzae biogroup aegyptius","Kroll J.S., Farrant J.L., Tyler S., Coulthart M.B., Langford P.R.",0147619X,"Plasmid",48, 1,4,0,1,1,0,5
2002,"The role of two periplasmic copper- and zinc-cofactored superoxide dismutases in the virulence of Salmonella choleraesuis","Sansone A., Watson P.R., Wallis T.S., Langford P.R., Kroll J.S.",13500872,"Microbiology",148, 3,15,5,6,11,2,28
2002,"Bacterial superoxide dismutase and virulence","Langford P.R., Sansone A., Valenti P., Battistoni A., Kroll J.S.",00766879,"Methods in Enzymology",349, ,1,3,0,3,1,5
2002,"Actinobacillus pleuropneumoniae: Pathobiology and pathogenesis of infection","Bosse J.T., Janson H., Sheehan B.J., Beddek A.J., Rycroft A.N., Simon Kroll J., Langford P.R.",12864579,"Microbes and Infection",4, 2,42,12,16,28,12,82
2002,"The management of the eighteenth-century state: Perceptions and implications","Langford P.",09521909,"Journal of Historical Sociology",15, 1,1,0,0,0,0,1
2002,"Active copper- and zinc-containing superoxide dismutase in the cryptic genospecies of Haemophilus causing urogenital and neonatal infections discriminates them from Haemophilus influenzae sensu stricto","Langford P.R., Sheehan B.J., Shaikh T., Kroll J.S.",00951137,"Journal of Clinical Microbiology",40, 1,2,0,0,0,2,4
2001,"A Novel Heme Protein, the Cu,Zn-Superoxide Dismutase from Haemophilus ducreyi","Pacello F., Langford P.R., Kroll J.S., Indiani C., Sinulevich G., Desideri A., Rotilio G., Battistoni A.",00219258,"Journal of Biological Chemistry",276, 32,9,3,5,8,1,18
2001,"A histidine-rich metal binding domain at the N terminus of Cu, Zn-superoxide dismutases from pathogenic bacteria. A novel strategy for metal chaperoning","Battistoni A., Rotilio G., Pacello F., Mazzetti A.P., Capo C., Kroll J.S., Langford P.R., Sansone A., Donnarumma G., Valenti P.",00219258,"Journal of Biological Chemistry",276, 32,14,7,5,12,1,27
2000,"Functional and crystallographic characterization of Salmonella typhimurium Cu,Zn superoxide dismutase coded by the sodCl virulence gene","Pesce A., Desideri A., Bolognesi M., Battistoni A., Stroppolo M.E., Polizio F., Nardini M., Kroll J.S., Langford P.R., O'Neill P., Sette M.",00222836,"Journal of Molecular Biology",302, 2,24,2,4,6,0,30
2000,"[Cu,Zn]-superoxide dismutase mutants of the swine pathogen Actinobacillus pleuropneumoniae are unattenuated in infections of the natural host","Sheehan B.J., Langford P.R., Rycroft A.N., Kroll J.S.",00199567,"Infection and Immunity",68, 8,14,2,2,4,3,21
2000,"Cu,Zn superoxide dismutase structure from a microbial pathogen establishes a class with a conserved dimer interface","Forest K.T., Langford P.R., Kroll J.S., Getzoff E.D.",00222836,"Journal of Molecular Biology",296, 1,20,1,2,3,2,25
1999,"Humoral immune responses to Neisseria meningitidis in children","Pollard A.J., Levin M., Galassini R., Rouppe Van Der Voort E.M., Booy R., Langford P., Nadel S., Ison C., Kroll J.S., Poolman J.",00199567,"Infection and Immunity",67, 5,29,3,1,4,0,33
1999,"Cellular immune responses to Neisseria meningitidis in children","Pollard A.J., Poolman J., Levin M., Galassini R., Van Rouppe Der Voort E.M., Hibberd M., Booy R., Langford P., Nadel S., Ison C., Kroll J.S.",00199567,"Infection and Immunity",67, 5,15,3,1,4,0,19
