,"Author: Walczak, Henning",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 37 (Of the 100 documents considered for the h-Index, 37 have been cited at least 37 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,7730,704,735,1439,534,9703
2009,"Prognostic significance of tumour necrosis factor-related apoptosis-inducing ligand (TRAIL) receptor expression in patients with breast cancer","Ganten T.M., Sykora J., Koschny R., Batke E., Aulmann S., Mansmann U., Stremmel W., Sinn H.-P., Walczak H.",09462716,"Journal of Molecular Medicine",, ,0,0,0,0,0,0
2009,"Following TRAIL's path in the immune system","Falschlehner C., Schaefer U., Walczak H.",00192805,"Immunology",127, 2,0,0,0,0,0,0
2009,"Micro-nanostructured protein arrays: a tool for geometrically controlled ligand presentation","Aydin D., Schwieder M., Louban I., Knoppe S., Ulmer J., Haas T.L., Walczak H., Spatz J.P.",16136810,"Small",5, 9,0,0,0,0,0,0
2009,"Is TRAIL the holy grail of cancer therapy?","Newsom-Davis T., Prieske S., Walczak H.",13608185,"Apoptosis",14, 4,0,0,0,0,1,1
2009,"Small molecule XIAP inhibitors enhance TRAIL-Lnduced apoptosis and antitumor activity in preclinical models of pancreatic carcinoma","Vogler M., Gschwend J.E., Simmet T., Debatin K.-M., Fulda S., Walczak H., Stadel D., Haas T.L., Genze F., Jovanovic M., Bhanot U., Hasel C., Moller P.",00085472,"Cancer Research",69, 6,0,0,0,0,3,3
2009,"Prognostic value of tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) and TRAIL receptors in renal cell cancer","Macher-Goeppinger S., Walczak H., Teh B.T., Autschbach F., Herpel E., Schirmacher P., Roth W., Aulmann S., Tagscherer K.E., Wagener N., Haferkamp A., Penzel R., Brauckhoff A., Hohenfellner M., Sykora J.",10780432,"Clinical Cancer Research",15, 2,0,0,0,0,0,0
2008,"Death receptors as targets for anti-cancer therapy","Papenfuss K., Cordier S.M., Walczak H.",15821838,"Journal of Cellular and Molecular Medicine",12, 6B,0,0,0,0,0,0
