,"Author: Brennan, Fionula M.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 36 (Of the 102 documents considered for the h-Index, 36 have been cited at least 36 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,7749,734,667,1401,370,9520
2009,Invasive Potential of Human Rheumatoid Tenosynovial Cells Is in Part MT1-MMP Dependent,"Jain A., Miller M.-C., Troeberg L., Itoh Y., Brennan F., Nanchahal J.",3635023,Journal of Hand Surgery,34,7,0,0,0,0,0,0
2009,Tenascin-C is an endogenous activator of Toll-like receptor 4 that is essential for maintaining inflammation in arthritic joint disease,"Midwood K., Orend G., Brennan F., Foxwell B., Sacre S., Piccinini A.M., Inglis J., Trebaul A., Chan E., Drexler S., Sofat N., Kashiwagi M.",10788956,Nature Medicine,15,7,0,0,0,0,0,0
2009,"Suppression of tumour necrosis factor production from mononuclear cells by a novel synthetic compound, CLX-090717","Sumariwalla P.F., Palmer C.D., Pickford L.B., Feldmann M., Foxwell B.M.J., Brennan F.M.",14620324,Rheumatology,48,1,0,0,0,0,1,1
2008,Inhibitors of TLR8 reduce TNF production from human rheumatoid synovial membrane cultures.,"Sacre S.M., Lo A., Gregory B., Simmonds R.E., Williams L., Feldmann M., Brennan F.M., Foxwell B.M.",15506606,"Journal of immunology (Baltimore, Md. : 1950)",181,11,0,0,0,0,1,1
2008,Evidence that cytokines play a role in rheumatoid arthritis,"Brennan F.M., McInnes I.B.",219738,Journal of Clinical Investigation,118,11,0,0,1,1,9,10
2008,Resting CD4+ effector memory T cells are precursors of bystander-activated effectors: a surrogate model of rheumatoid arthritis synovial T-cell function.,"Brennan F.M., Foey A., Beech J.T., Feldmann M., Smith N.M., Owen S., Li C., Amjadi P., Green P., Andersson A., Palfreeman A.C., Hillyer P.",14786362,Arthritis research & therapy,10,2,0,0,1,1,1,2
2008,Neutralizing IL-21 and IL-15 inhibits pro-inflammatory cytokine production in rheumatoid arthritis,"Andersson A.K., Feldmann M., Brennan F.M.",3009475,Scandinavian Journal of Immunology,68,1,0,0,1,1,3,4
2008,Rac mediates TNF-induced cytokine production via modulation of NF-?B,"Williams L.M., Lali F., Willetts K., Balague C., Godessart N., Brennan F., Feldmann M., Foxwell B.M.J.",1615890,Molecular Immunology,45,9,0,0,1,1,6,7
2008,Interleukin-10 regulates TNF-?-converting enzyme (TACE/ADAM-17) involving a TIMP-3 dependent and independent mechanism,"Brennan F.M., Green P., Amjadi P., Robertshaw H.J., Alvarez-Iglesias M., Takata M.",142980,European Journal of Immunology,38,4,0,0,0,0,0,0
2008,Recent developments in the immunobiology of rheumatoid arthritis,"Andersson A.K., Li C., Brennan F.M.",14786354,Arthritis Research and Therapy,10,2,0,0,1,1,4,5
2008,Treatment of rheumatoid arthritis with chimeric monoclonal antibodies to tumor necrosis factor alpha.,"Elliot M.J., Woody J.N., Maini R.N., Feldmann M., Long-Fox A., Charles P., Katasikis P., Brennan F.M., Bijl H., Ghrayeb J.",43591,Arthritis and rheumatism,58,2,0,0,0,0,0,0
2007,Preparation of mononuclear cells from synovial tissue.,"Beech J.T., Brennan F.M.",15431894,Methods in molecular medicine,135, ,0,0,0,0,0,0
2007,Could toll-like receptors provide a missing link in chronic inflammation in rheumatoid arthritis? Lessons from a study on human rheumatoid tissue,"Sacre S.M., Drexler S.K., Andreakos E., Feldmann M., Brennan F.M., Foxwell B.M.J.",34967,Annals of the Rheumatic Diseases,66,3,0,0,3,3,2,5
2007,TCR?dim lymphocytes define populations of circulating effector cells that migrate to inflamed tissues,"Zhang Z., Marelli-Berg F., Isomaki P., Russell A., Dazzi F., Vyse T.J., Brennan F.M., Cope A.P., Gorman C.L., Vermi A.-C., Monaco C., Foey A., Owen S., Amjadi P., Vallance A., McClinton C.",64971,Blood,109,10,0,0,6,6,0,6
2007,Update on cytokines in rheumatoid arthritis,"Brennan F., Beech J.",10408711,Current Opinion in Rheumatology,19,3,0,4,7,11,5,16
2007,Expression of constitutively active STAT3 can replicate the cytokine-suppressive activity of interleukin-10 in human primary macrophages,"Williams L.M., Sarma U., Willets K., Smallie T., Brennan F., Foxwell B.M.J.",219258,Journal of Biological Chemistry,282,10,0,3,9,12,4,16
2007,The toll-like receptor adaptor proteins MyD88 and Mal/TIRAP contribute to the inflammatory and destructive processes in a human model of rheumatoid arthritis,"Sacre S.M., Andreakos E., Kiriakidis S., Amjadi P., Lundberg A., Giddins G., Feldmann M., Brennan F., Foxwell B.M.",29440,American Journal of Pathology,170,2,0,6,21,27,9,36
