,This is a citation overview for a set of 391 documents.,,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 49 (Of the 391 documents considered for the h-Index, 49 have been cited at least 49 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,8580,829,810,1639,503,10722
2009,Polychlorinated biphenyls in bile of patients with biliary tract cancer,"Adenugba A., Beck A.J., Khan S.A., Taylor-Robinson S.D., Jane Cox I., Toledano M.B., Thillainayagam A.V., Bansi D.S., Thomas H.C., Gibson R.W.",456535,Chemosphere,76,6,0,0,0,0,0,0
2009,Phenotyping murine models of non-alcoholic fatty liver disease through metabolic profiling of intact liver tissue,"Cobbold J.F.L., Cox R.D., Taylor-Robinson S.D., Cox I.J., Anstee Q.M., Goldin R.D., Williams H.R.T., Matthews H.C., North B.V., Absalom N., Thomas H.C., Thursz M.R.",1435221,Clinical Science,116,5,0,0,0,0,1,1
2008,NICE guidelines and a treatment algorithm for the management of chronic hepatitis B: A review of 12 years experience in west London,"Kennedy P.T.F., Smith B., Brown A., Thomas H.C., Lee H.C., Jeyalingam L., Malik R., Karayiannis P., Muir D., Main J., Thursz M., Goldin R.",13596535,Antiviral Therapy,13,8,0,0,0,0,0,0
2008,Cerebral immune activation in chronic hepatitis C infection: A magnetic resonance spectroscopy study,"Forton D.M., Hamilton G., Allsop J.M., Grover V.P., Wesnes K., O'Sullivan C., Thomas H.C., Taylor-Robinson S.D.",1688278,Journal of Hepatology,49,3,0,0,0,0,5,5
2008,Expansion of hepatitis C-specific CD4+CD25+ regulatory T cells after viral clearance: A mechanism to limit collateral damage?,"Godkin A., Ng W.F., Gallagher K., Betts G., Thomas H.C., Lechler R.I.",916749,Journal of Allergy and Clinical Immunology,121,5,0,0,1,1,3,4
2008,Effect of basal core promoter and pre-core mutations on hepatitis B virus replication,"Jammeh S., Tavner F., Watson R., Thomas H.C., Karayiannis P.",221317,Journal of General Virology,89,4,0,0,0,0,7,7
2008,"Reply to ""Definition of hepatitis B infection for the best practice in chronic disease and in immunosuppressed patients""",Thomas H.,1688278,Journal of Hepatology,48,3,0,0,0,0,0,0
2007,"Replicative competence of the T131I, K141E, and G145R surface variants of hepatitis B virus","Jammeh S., Thomas H.C., Karayiannis P.",221899,Journal of Infectious Diseases,196,7,0,0,1,1,0,1
2007,Best practice in the treatment of chronic hepatitis B: A summary of the European Viral Hepatitis Educational Initiative (EVHEI),Thomas H.C.,1688278,Journal of Hepatology,47,4,0,0,7,7,2,9
2007,Influence of IL-10RA and IL-22 polymorphisms on outcome of hepatitis C virus infection,"Hennig B.J., Hill A.V., Frodsham A.J., Hellier S., Knapp S., Yee L.J., Wright M., Zhang L., Thomas H.C., Thursz M.",14783223,Liver International,27,8,0,0,0,0,2,2
