,"Authors: Bottle, Robert Alex; Bottle, Alex",,,,,,,,,,,
,,,,,,,,,,,,
,This is a citation overview for a set of 53 documents.,,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 9 (Of the 54 documents considered for the h-Index, 9 have been cited at least 9 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,85,58,94,152,39,276
2009,Application of AHRQ patient safety indicators to English hospital data,"Bottle A., Aylin P.",14753898,Quality and Safety in Health Care,18,4,0,0,0,0,0,0
2009,Standardised mortality ratios. Monitoring mortality.,"Aylin P., Bottle A., Jarman B.",14685833,BMJ (Clinical research ed.),338, ,0,0,0,0,1,1
2009,Standardised mortality ratios: Monitoring mortality,"Aylin P., Bottle A., Jarman B.",9598146,BMJ,338,7702,0,0,0,0,0,0
2009,Is laparoscopic appendectomy associated with better outcomes?,"Faiz O.D., Bottle A., Aylin P.",34932,Annals of Surgery,249,5,0,0,0,0,0,0
2009,Funnel plots and their emerging application in surgery,"Mayer E.K., Bottle A., Rao C., Darzi A.W., Athanasiou T.",34932,Annals of Surgery,249,3,0,0,0,0,0,0
2009,"Trends in cardiovascular admissions and procedures for people with and without diabetes in England, 1996-2005","Bottle A., Millett C., Khunti K., Majeed A.",0012186X,Diabetologia,52,1,0,0,0,0,0,0
2008,Descriptive study of selected healthcare-associated infections using national Hospital Episode Statistics data 1996-2006 and comparison with mandatory reporting systems,"Jen M.H., Holmes A.H., Bottle A., Aylin P.",1956701,Journal of Hospital Infection,70,4,0,0,0,0,1,1
2008,Ethnic disparities in blood pressure management in patients with hypertension after the introduction of pay for performance,"Millett C., Gray J., Bottle A., Majeed A.",15441709,Annals of Family Medicine,6,6,0,0,3,3,2,5
2008,Laparoscopic and conventional appendicectomy in children: Outcomes in English hospitals between 1996 and 2006,"Faiz O., Blackburn S.C., Clark J., Bottle A., Curry J.I., Farrands P., Aylin P.",1790358,Pediatric Surgery International,24,11,0,0,0,0,0,0
2008,Traditional and laparoscopic appendectomy in adults: Outcomes in English NHS hospitals between 1996 and 2006,"Faiz O., Clark J., Brown T., Bottle A., Antoniou A., Farrands P., Darzi A., Aylin P.",34932,Annals of Surgery,248,5,0,0,0,0,1,1
2008,Volume-outcome relationship in surgical urology: Myth or reality?,"Mayer E.K., Bottle A., Athanasiou T., Darzi A.W., Vale J.A.",18759742,British Journal of Medical and Surgical Urology,1,2,0,0,0,0,0,0
2008,Trends in hospital admissions for pulmonary embolism in England: 1996/7 to 2005/6,"Aylin P., Bottle A., Kirkwood G., Bell D.",14702118,"Clinical Medicine, Journal of the Royal College of Physicians of London",8,4,0,0,1,1,1,2
2008,Quality of primary care and hospital admissions for diabetes mellitus in England,"Bottle A., Millett C., Xie Y., Saxena S., Wachter R.M., Majeed A.",1489917,Journal of Ambulatory Care Management,31,3,0,0,0,0,0,0
